id,order_id,product_id,quantity,unit_price,line_amount
ORDER_000003408_ITEM_003,ORDER_000003408,PRODUCT_000000196,5,17819.13,89095.65
ORDER_000003409_ITEM_001,ORDER_000003409,PRODUCT_000000025,4,86823.21,347292.84
ORDER_000003409_ITEM_002,ORDER_000003409,PRODUCT_000000351,2,25739.28,51478.56
ORDER_000003409_ITEM_003,ORDER_000003409,PRODUCT_000000389,5,86864.94,434324.70
ORDER_000003410_ITEM_001,ORDER_000003410,PRODUCT_000000074,3,21252.38,63757.14
ORDER_000003410_ITEM_002,ORDER_000003410,PRODUCT_000000055,2,44501.12,89002.24
ORDER_000003410_ITEM_003,ORDER_000003410,PRODUCT_000000422,1,38750.68,38750.68
ORDER_000003411_ITEM_001,ORDER_000003411,PRODUCT_000000352,2,8867.61,17735.22
ORDER_000003411_ITEM_002,ORDER_000003411,PRODUCT_000000325,4,91157.02,364628.08
ORDER_000003411_ITEM_003,ORDER_000003411,PRODUCT_000000414,2,6541.81,13083.62
ORDER_000003412_ITEM_001,ORDER_000003412,PRODUCT_000000290,5,94421.28,472106.40
ORDER_000003412_ITEM_002,ORDER_000003412,PRODUCT_000000391,2,77164.85,154329.70
ORDER_000003412_ITEM_003,ORDER_000003412,PRODUCT_000000052,5,95936.05,479680.25
ORDER_000003413_ITEM_001,ORDER_000003413,PRODUCT_000000156,3,32257.79,96773.37
ORDER_000003413_ITEM_002,ORDER_000003413,PRODUCT_000000246,2,66524.57,133049.14
ORDER_000003413_ITEM_003,ORDER_000003413,PRODUCT_000000314,3,25285.05,75855.15
ORDER_000003414_ITEM_001,ORDER_000003414,PRODUCT_000000110,1,51451.61,51451.61
ORDER_000003414_ITEM_002,ORDER_000003414,PRODUCT_000000136,1,34413.58,34413.58
ORDER_000003414_ITEM_003,ORDER_000003414,PRODUCT_000000067,2,39364.22,78728.44
ORDER_000003415_ITEM_001,ORDER_000003415,PRODUCT_000000214,1,30320.21,30320.21
ORDER_000003415_ITEM_002,ORDER_000003415,PRODUCT_000000268,1,56546.93,56546.93
ORDER_000003415_ITEM_003,ORDER_000003415,PRODUCT_000000500,4,50543.90,202175.60
ORDER_000003416_ITEM_001,ORDER_000003416,PRODUCT_000000401,4,48818.68,195274.72
ORDER_000003416_ITEM_002,ORDER_000003416,PRODUCT_000000135,5,32715.05,163575.25
ORDER_000003416_ITEM_003,ORDER_000003416,PRODUCT_000000404,2,97613.59,195227.18
ORDER_000003417_ITEM_001,ORDER_000003417,PRODUCT_000000407,5,59345.81,296729.05
ORDER_000003417_ITEM_002,ORDER_000003417,PRODUCT_000000214,4,30320.21,121280.84
ORDER_000003417_ITEM_003,ORDER_000003417,PRODUCT_000000362,3,10054.16,30162.48
ORDER_000003418_ITEM_001,ORDER_000003418,PRODUCT_000000213,3,11241.93,33725.79
ORDER_000003418_ITEM_002,ORDER_000003418,PRODUCT_000000327,4,68465.15,273860.60
ORDER_000003418_ITEM_003,ORDER_000003418,PRODUCT_000000413,3,37408.29,112224.87
ORDER_000003419_ITEM_001,ORDER_000003419,PRODUCT_000000171,1,25061.43,25061.43
ORDER_000003419_ITEM_002,ORDER_000003419,PRODUCT_000000089,4,99415.13,397660.52
ORDER_000003419_ITEM_003,ORDER_000003419,PRODUCT_000000245,3,25272.10,75816.30
ORDER_000003420_ITEM_001,ORDER_000003420,PRODUCT_000000275,1,19786.98,19786.98
ORDER_000003420_ITEM_002,ORDER_000003420,PRODUCT_000000370,5,33558.91,167794.55
ORDER_000003420_ITEM_003,ORDER_000003420,PRODUCT_000000362,3,10054.16,30162.48
ORDER_000003421_ITEM_001,ORDER_000003421,PRODUCT_000000348,5,22781.47,113907.35
ORDER_000003421_ITEM_002,ORDER_000003421,PRODUCT_000000396,5,49598.89,247994.45
ORDER_000003421_ITEM_003,ORDER_000003421,PRODUCT_000000181,4,19494.76,77979.04
ORDER_000003422_ITEM_001,ORDER_000003422,PRODUCT_000000175,1,50803.26,50803.26
ORDER_000003422_ITEM_002,ORDER_000003422,PRODUCT_000000277,3,85634.37,256903.11
ORDER_000003422_ITEM_003,ORDER_000003422,PRODUCT_000000420,5,9572.96,47864.80
ORDER_000003423_ITEM_001,ORDER_000003423,PRODUCT_000000426,5,10060.65,50303.25
ORDER_000003423_ITEM_002,ORDER_000003423,PRODUCT_000000245,3,25272.10,75816.30
ORDER_000003423_ITEM_003,ORDER_000003423,PRODUCT_000000380,2,93956.98,187913.96
ORDER_000003424_ITEM_001,ORDER_000003424,PRODUCT_000000094,2,21201.40,42402.80
ORDER_000003424_ITEM_002,ORDER_000003424,PRODUCT_000000103,4,97890.89,391563.56
ORDER_000003424_ITEM_003,ORDER_000003424,PRODUCT_000000205,5,83405.45,417027.25
ORDER_000003425_ITEM_001,ORDER_000003425,PRODUCT_000000408,1,80182.17,80182.17
ORDER_000003425_ITEM_002,ORDER_000003425,PRODUCT_000000073,4,32014.04,128056.16
ORDER_000003425_ITEM_003,ORDER_000003425,PRODUCT_000000127,1,46224.05,46224.05
ORDER_000003426_ITEM_001,ORDER_000003426,PRODUCT_000000442,4,35451.04,141804.16
ORDER_000003426_ITEM_002,ORDER_000003426,PRODUCT_000000016,1,91460.05,91460.05
ORDER_000003426_ITEM_003,ORDER_000003426,PRODUCT_000000139,2,57062.39,114124.78
ORDER_000003427_ITEM_001,ORDER_000003427,PRODUCT_000000169,1,38012.86,38012.86
ORDER_000003427_ITEM_002,ORDER_000003427,PRODUCT_000000457,5,56827.79,284138.95
ORDER_000003427_ITEM_003,ORDER_000003427,PRODUCT_000000171,4,25061.43,100245.72
ORDER_000003428_ITEM_001,ORDER_000003428,PRODUCT_000000173,2,61387.23,122774.46
ORDER_000003428_ITEM_002,ORDER_000003428,PRODUCT_000000376,1,68807.84,68807.84
ORDER_000003428_ITEM_003,ORDER_000003428,PRODUCT_000000309,4,21018.23,84072.92
ORDER_000003429_ITEM_001,ORDER_000003429,PRODUCT_000000201,4,51423.65,205694.60
ORDER_000003429_ITEM_002,ORDER_000003429,PRODUCT_000000026,4,97019.50,388078.00
ORDER_000003429_ITEM_003,ORDER_000003429,PRODUCT_000000113,2,49340.70,98681.40
ORDER_000003430_ITEM_001,ORDER_000003430,PRODUCT_000000142,4,53776.32,215105.28
ORDER_000003430_ITEM_002,ORDER_000003430,PRODUCT_000000194,3,590.89,1772.67
ORDER_000003430_ITEM_003,ORDER_000003430,PRODUCT_000000106,5,18101.52,90507.60
ORDER_000003431_ITEM_001,ORDER_000003431,PRODUCT_000000262,2,80676.40,161352.80
ORDER_000003431_ITEM_002,ORDER_000003431,PRODUCT_000000197,2,46016.42,92032.84
ORDER_000003431_ITEM_003,ORDER_000003431,PRODUCT_000000135,4,32715.05,130860.20
ORDER_000003432_ITEM_001,ORDER_000003432,PRODUCT_000000339,4,12328.45,49313.80
ORDER_000003432_ITEM_002,ORDER_000003432,PRODUCT_000000341,2,80660.62,161321.24
ORDER_000003432_ITEM_003,ORDER_000003432,PRODUCT_000000007,1,94956.37,94956.37
ORDER_000003433_ITEM_001,ORDER_000003433,PRODUCT_000000343,4,56061.03,224244.12
ORDER_000003433_ITEM_002,ORDER_000003433,PRODUCT_000000225,5,28761.94,143809.70
ORDER_000003433_ITEM_003,ORDER_000003433,PRODUCT_000000131,1,1156.74,1156.74
ORDER_000003434_ITEM_001,ORDER_000003434,PRODUCT_000000046,5,81125.73,405628.65
ORDER_000003434_ITEM_002,ORDER_000003434,PRODUCT_000000176,1,78502.57,78502.57
ORDER_000003434_ITEM_003,ORDER_000003434,PRODUCT_000000045,4,74286.56,297146.24
ORDER_000003435_ITEM_001,ORDER_000003435,PRODUCT_000000381,5,54259.10,271295.50
ORDER_000003435_ITEM_002,ORDER_000003435,PRODUCT_000000447,4,36063.69,144254.76
ORDER_000003435_ITEM_003,ORDER_000003435,PRODUCT_000000091,1,13949.67,13949.67
ORDER_000003436_ITEM_001,ORDER_000003436,PRODUCT_000000479,4,82501.66,330006.64
ORDER_000003436_ITEM_002,ORDER_000003436,PRODUCT_000000372,1,94795.69,94795.69
ORDER_000003436_ITEM_003,ORDER_000003436,PRODUCT_000000260,2,34843.11,69686.22
ORDER_000003437_ITEM_001,ORDER_000003437,PRODUCT_000000338,1,19983.13,19983.13
ORDER_000003437_ITEM_002,ORDER_000003437,PRODUCT_000000344,3,13564.58,40693.74
ORDER_000003437_ITEM_003,ORDER_000003437,PRODUCT_000000294,1,80927.02,80927.02
ORDER_000003438_ITEM_001,ORDER_000003438,PRODUCT_000000414,5,6541.81,32709.05
ORDER_000003438_ITEM_002,ORDER_000003438,PRODUCT_000000005,4,95054.67,380218.68
ORDER_000003438_ITEM_003,ORDER_000003438,PRODUCT_000000127,2,46224.05,92448.10
ORDER_000003439_ITEM_001,ORDER_000003439,PRODUCT_000000462,3,70397.39,211192.17
ORDER_000003439_ITEM_002,ORDER_000003439,PRODUCT_000000324,1,48039.75,48039.75
ORDER_000003439_ITEM_003,ORDER_000003439,PRODUCT_000000326,1,94658.51,94658.51
ORDER_000003440_ITEM_001,ORDER_000003440,PRODUCT_000000242,5,68313.89,341569.45
ORDER_000003440_ITEM_002,ORDER_000003440,PRODUCT_000000148,5,17123.02,85615.10
ORDER_000003440_ITEM_003,ORDER_000003440,PRODUCT_000000430,4,21881.41,87525.64
ORDER_000003441_ITEM_001,ORDER_000003441,PRODUCT_000000175,5,50803.26,254016.30
ORDER_000003441_ITEM_002,ORDER_000003441,PRODUCT_000000176,3,78502.57,235507.71
ORDER_000003441_ITEM_003,ORDER_000003441,PRODUCT_000000279,2,91612.05,183224.10
ORDER_000003442_ITEM_001,ORDER_000003442,PRODUCT_000000079,1,20435.27,20435.27
ORDER_000003442_ITEM_002,ORDER_000003442,PRODUCT_000000077,4,9599.37,38397.48
ORDER_000003442_ITEM_003,ORDER_000003442,PRODUCT_000000105,3,25451.27,76353.81
ORDER_000003443_ITEM_001,ORDER_000003443,PRODUCT_000000034,5,29840.13,149200.65
ORDER_000003443_ITEM_002,ORDER_000003443,PRODUCT_000000077,1,9599.37,9599.37
ORDER_000003443_ITEM_003,ORDER_000003443,PRODUCT_000000350,3,72064.52,216193.56
ORDER_000003444_ITEM_001,ORDER_000003444,PRODUCT_000000121,3,12694.16,38082.48
ORDER_000003444_ITEM_002,ORDER_000003444,PRODUCT_000000001,1,20074.57,20074.57
ORDER_000003444_ITEM_003,ORDER_000003444,PRODUCT_000000407,5,59345.81,296729.05
ORDER_000003445_ITEM_001,ORDER_000003445,PRODUCT_000000306,4,87363.95,349455.80
ORDER_000003445_ITEM_002,ORDER_000003445,PRODUCT_000000294,5,80927.02,404635.10
ORDER_000003445_ITEM_003,ORDER_000003445,PRODUCT_000000212,5,88554.05,442770.25
ORDER_000003446_ITEM_001,ORDER_000003446,PRODUCT_000000492,2,26667.76,53335.52
ORDER_000003446_ITEM_002,ORDER_000003446,PRODUCT_000000320,2,2832.37,5664.74
ORDER_000003446_ITEM_003,ORDER_000003446,PRODUCT_000000321,1,21529.80,21529.80
ORDER_000003447_ITEM_001,ORDER_000003447,PRODUCT_000000086,2,24280.61,48561.22
ORDER_000003447_ITEM_002,ORDER_000003447,PRODUCT_000000441,4,21121.67,84486.68
ORDER_000003447_ITEM_003,ORDER_000003447,PRODUCT_000000247,3,27839.97,83519.91
ORDER_000003448_ITEM_001,ORDER_000003448,PRODUCT_000000034,2,29840.13,59680.26
ORDER_000003448_ITEM_002,ORDER_000003448,PRODUCT_000000143,2,74599.45,149198.90
ORDER_000003448_ITEM_003,ORDER_000003448,PRODUCT_000000374,3,14019.65,42058.95
ORDER_000003449_ITEM_001,ORDER_000003449,PRODUCT_000000370,2,33558.91,67117.82
ORDER_000003449_ITEM_002,ORDER_000003449,PRODUCT_000000131,2,1156.74,2313.48
ORDER_000003449_ITEM_003,ORDER_000003449,PRODUCT_000000204,2,56708.76,113417.52
ORDER_000003450_ITEM_001,ORDER_000003450,PRODUCT_000000201,3,51423.65,154270.95
ORDER_000003450_ITEM_002,ORDER_000003450,PRODUCT_000000429,5,42802.74,214013.70
ORDER_000003450_ITEM_003,ORDER_000003450,PRODUCT_000000094,5,21201.40,106007.00
ORDER_000003451_ITEM_001,ORDER_000003451,PRODUCT_000000181,3,19494.76,58484.28
ORDER_000003451_ITEM_002,ORDER_000003451,PRODUCT_000000444,1,66748.29,66748.29
ORDER_000003451_ITEM_003,ORDER_000003451,PRODUCT_000000210,4,7179.72,28718.88
ORDER_000003452_ITEM_001,ORDER_000003452,PRODUCT_000000407,2,59345.81,118691.62
ORDER_000003452_ITEM_002,ORDER_000003452,PRODUCT_000000352,5,8867.61,44338.05
ORDER_000003452_ITEM_003,ORDER_000003452,PRODUCT_000000293,5,81435.56,407177.80
ORDER_000003453_ITEM_001,ORDER_000003453,PRODUCT_000000193,3,17277.43,51832.29
ORDER_000003453_ITEM_002,ORDER_000003453,PRODUCT_000000284,5,52740.98,263704.90
ORDER_000003453_ITEM_003,ORDER_000003453,PRODUCT_000000162,4,47675.81,190703.24
ORDER_000003454_ITEM_001,ORDER_000003454,PRODUCT_000000120,2,68071.64,136143.28
ORDER_000003454_ITEM_002,ORDER_000003454,PRODUCT_000000067,2,39364.22,78728.44
ORDER_000003454_ITEM_003,ORDER_000003454,PRODUCT_000000428,5,47932.79,239663.95
ORDER_000003455_ITEM_001,ORDER_000003455,PRODUCT_000000031,4,81797.28,327189.12
ORDER_000003455_ITEM_002,ORDER_000003455,PRODUCT_000000487,2,25038.11,50076.22
ORDER_000003455_ITEM_003,ORDER_000003455,PRODUCT_000000118,1,53726.48,53726.48
ORDER_000003456_ITEM_001,ORDER_000003456,PRODUCT_000000109,5,67838.14,339190.70
ORDER_000003456_ITEM_002,ORDER_000003456,PRODUCT_000000206,1,31826.52,31826.52
ORDER_000003456_ITEM_003,ORDER_000003456,PRODUCT_000000145,3,20622.01,61866.03
ORDER_000003457_ITEM_001,ORDER_000003457,PRODUCT_000000138,5,35480.14,177400.70
ORDER_000003457_ITEM_002,ORDER_000003457,PRODUCT_000000137,3,7232.86,21698.58
ORDER_000003457_ITEM_003,ORDER_000003457,PRODUCT_000000145,1,20622.01,20622.01
ORDER_000003458_ITEM_001,ORDER_000003458,PRODUCT_000000184,4,61065.08,244260.32
ORDER_000003458_ITEM_002,ORDER_000003458,PRODUCT_000000418,3,84970.81,254912.43
ORDER_000003458_ITEM_003,ORDER_000003458,PRODUCT_000000450,1,43008.65,43008.65
ORDER_000003459_ITEM_001,ORDER_000003459,PRODUCT_000000318,1,89666.14,89666.14
ORDER_000003459_ITEM_002,ORDER_000003459,PRODUCT_000000415,3,20102.52,60307.56
ORDER_000003459_ITEM_003,ORDER_000003459,PRODUCT_000000385,2,33639.11,67278.22
ORDER_000003460_ITEM_001,ORDER_000003460,PRODUCT_000000133,3,45945.34,137836.02
ORDER_000003460_ITEM_002,ORDER_000003460,PRODUCT_000000009,4,9972.47,39889.88
ORDER_000003460_ITEM_003,ORDER_000003460,PRODUCT_000000354,1,25640.80,25640.80
ORDER_000003461_ITEM_001,ORDER_000003461,PRODUCT_000000444,4,66748.29,266993.16
ORDER_000003461_ITEM_002,ORDER_000003461,PRODUCT_000000263,2,30529.25,61058.50
ORDER_000003461_ITEM_003,ORDER_000003461,PRODUCT_000000168,4,9310.33,37241.32
ORDER_000003462_ITEM_001,ORDER_000003462,PRODUCT_000000073,4,32014.04,128056.16
ORDER_000003462_ITEM_002,ORDER_000003462,PRODUCT_000000248,2,77911.50,155823.00
ORDER_000003462_ITEM_003,ORDER_000003462,PRODUCT_000000461,4,12163.95,48655.80
ORDER_000003463_ITEM_001,ORDER_000003463,PRODUCT_000000243,5,15826.08,79130.40
ORDER_000003463_ITEM_002,ORDER_000003463,PRODUCT_000000061,2,40948.89,81897.78
ORDER_000003463_ITEM_003,ORDER_000003463,PRODUCT_000000289,5,46297.17,231485.85
ORDER_000003464_ITEM_001,ORDER_000003464,PRODUCT_000000020,5,23041.38,115206.90
ORDER_000003464_ITEM_002,ORDER_000003464,PRODUCT_000000329,3,46396.83,139190.49
ORDER_000003464_ITEM_003,ORDER_000003464,PRODUCT_000000493,4,68343.52,273374.08
ORDER_000003465_ITEM_001,ORDER_000003465,PRODUCT_000000301,4,53711.06,214844.24
ORDER_000003465_ITEM_002,ORDER_000003465,PRODUCT_000000315,2,54756.71,109513.42
ORDER_000003465_ITEM_003,ORDER_000003465,PRODUCT_000000407,1,59345.81,59345.81
ORDER_000003466_ITEM_001,ORDER_000003466,PRODUCT_000000024,5,9695.90,48479.50
ORDER_000003466_ITEM_002,ORDER_000003466,PRODUCT_000000043,1,7738.11,7738.11
ORDER_000003466_ITEM_003,ORDER_000003466,PRODUCT_000000255,2,87630.17,175260.34
ORDER_000003467_ITEM_001,ORDER_000003467,PRODUCT_000000427,4,5668.72,22674.88
ORDER_000003467_ITEM_002,ORDER_000003467,PRODUCT_000000097,3,89448.86,268346.58
ORDER_000003467_ITEM_003,ORDER_000003467,PRODUCT_000000072,2,86594.25,173188.50
ORDER_000003468_ITEM_001,ORDER_000003468,PRODUCT_000000425,3,22662.49,67987.47
ORDER_000003468_ITEM_002,ORDER_000003468,PRODUCT_000000447,5,36063.69,180318.45
ORDER_000003468_ITEM_003,ORDER_000003468,PRODUCT_000000324,1,48039.75,48039.75
ORDER_000003469_ITEM_001,ORDER_000003469,PRODUCT_000000073,4,32014.04,128056.16
ORDER_000003469_ITEM_002,ORDER_000003469,PRODUCT_000000343,1,56061.03,56061.03
ORDER_000003469_ITEM_003,ORDER_000003469,PRODUCT_000000248,4,77911.50,311646.00
ORDER_000003470_ITEM_001,ORDER_000003470,PRODUCT_000000314,3,25285.05,75855.15
ORDER_000003470_ITEM_002,ORDER_000003470,PRODUCT_000000343,3,56061.03,168183.09
ORDER_000003470_ITEM_003,ORDER_000003470,PRODUCT_000000242,1,68313.89,68313.89
ORDER_000003471_ITEM_001,ORDER_000003471,PRODUCT_000000199,4,77811.32,311245.28
ORDER_000003471_ITEM_002,ORDER_000003471,PRODUCT_000000368,5,5151.58,25757.90
ORDER_000003471_ITEM_003,ORDER_000003471,PRODUCT_000000185,5,14564.13,72820.65
ORDER_000003472_ITEM_001,ORDER_000003472,PRODUCT_000000320,3,2832.37,8497.11
ORDER_000003472_ITEM_002,ORDER_000003472,PRODUCT_000000323,2,45143.91,90287.82
ORDER_000003472_ITEM_003,ORDER_000003472,PRODUCT_000000341,1,80660.62,80660.62
ORDER_000003473_ITEM_001,ORDER_000003473,PRODUCT_000000236,4,72087.64,288350.56
ORDER_000003473_ITEM_002,ORDER_000003473,PRODUCT_000000170,1,9704.26,9704.26
ORDER_000003473_ITEM_003,ORDER_000003473,PRODUCT_000000454,2,98135.27,196270.54
ORDER_000003474_ITEM_001,ORDER_000003474,PRODUCT_000000455,4,61226.09,244904.36
ORDER_000003474_ITEM_002,ORDER_000003474,PRODUCT_000000227,3,78997.03,236991.09
ORDER_000003474_ITEM_003,ORDER_000003474,PRODUCT_000000126,4,3295.01,13180.04
ORDER_000003475_ITEM_001,ORDER_000003475,PRODUCT_000000254,3,82539.14,247617.42
ORDER_000003475_ITEM_002,ORDER_000003475,PRODUCT_000000042,3,19264.08,57792.24
ORDER_000003475_ITEM_003,ORDER_000003475,PRODUCT_000000495,5,25588.00,127940.00
ORDER_000003476_ITEM_001,ORDER_000003476,PRODUCT_000000146,1,96227.50,96227.50
ORDER_000003476_ITEM_002,ORDER_000003476,PRODUCT_000000096,1,33662.73,33662.73
ORDER_000003476_ITEM_003,ORDER_000003476,PRODUCT_000000240,3,4886.70,14660.10
ORDER_000003477_ITEM_001,ORDER_000003477,PRODUCT_000000280,4,12047.74,48190.96
ORDER_000003477_ITEM_002,ORDER_000003477,PRODUCT_000000185,2,14564.13,29128.26
ORDER_000003477_ITEM_003,ORDER_000003477,PRODUCT_000000014,2,87176.57,174353.14
ORDER_000003478_ITEM_001,ORDER_000003478,PRODUCT_000000015,4,75924.96,303699.84
ORDER_000003478_ITEM_002,ORDER_000003478,PRODUCT_000000098,5,93083.28,465416.40
ORDER_000003478_ITEM_003,ORDER_000003478,PRODUCT_000000200,4,14792.08,59168.32
ORDER_000003479_ITEM_001,ORDER_000003479,PRODUCT_000000244,5,40521.19,202605.95
ORDER_000003479_ITEM_002,ORDER_000003479,PRODUCT_000000353,1,50224.90,50224.90
ORDER_000003479_ITEM_003,ORDER_000003479,PRODUCT_000000299,1,89212.16,89212.16
ORDER_000003480_ITEM_001,ORDER_000003480,PRODUCT_000000424,5,30110.69,150553.45
ORDER_000003480_ITEM_002,ORDER_000003480,PRODUCT_000000375,4,50785.86,203143.44
ORDER_000003480_ITEM_003,ORDER_000003480,PRODUCT_000000330,5,31108.72,155543.60
ORDER_000003481_ITEM_001,ORDER_000003481,PRODUCT_000000464,3,60713.98,182141.94
ORDER_000003481_ITEM_002,ORDER_000003481,PRODUCT_000000056,3,80654.26,241962.78
ORDER_000003481_ITEM_003,ORDER_000003481,PRODUCT_000000016,2,91460.05,182920.10
ORDER_000003482_ITEM_001,ORDER_000003482,PRODUCT_000000303,3,11076.17,33228.51
ORDER_000003482_ITEM_002,ORDER_000003482,PRODUCT_000000379,5,50342.59,251712.95
ORDER_000003482_ITEM_003,ORDER_000003482,PRODUCT_000000011,5,63068.83,315344.15
ORDER_000003483_ITEM_001,ORDER_000003483,PRODUCT_000000313,1,78393.88,78393.88
ORDER_000003483_ITEM_002,ORDER_000003483,PRODUCT_000000188,1,97119.03,97119.03
ORDER_000003483_ITEM_003,ORDER_000003483,PRODUCT_000000464,4,60713.98,242855.92
ORDER_000003484_ITEM_001,ORDER_000003484,PRODUCT_000000242,4,68313.89,273255.56
ORDER_000003484_ITEM_002,ORDER_000003484,PRODUCT_000000338,1,19983.13,19983.13
ORDER_000003484_ITEM_003,ORDER_000003484,PRODUCT_000000470,3,32260.12,96780.36
ORDER_000003485_ITEM_001,ORDER_000003485,PRODUCT_000000048,1,70376.49,70376.49
ORDER_000003485_ITEM_002,ORDER_000003485,PRODUCT_000000229,1,66883.37,66883.37
ORDER_000003485_ITEM_003,ORDER_000003485,PRODUCT_000000227,4,78997.03,315988.12
ORDER_000003486_ITEM_001,ORDER_000003486,PRODUCT_000000230,3,80802.09,242406.27
ORDER_000003486_ITEM_002,ORDER_000003486,PRODUCT_000000271,2,35561.77,71123.54
ORDER_000003486_ITEM_003,ORDER_000003486,PRODUCT_000000463,4,52351.85,209407.40
ORDER_000003487_ITEM_001,ORDER_000003487,PRODUCT_000000299,3,89212.16,267636.48
ORDER_000003487_ITEM_002,ORDER_000003487,PRODUCT_000000203,4,42665.05,170660.20
ORDER_000003487_ITEM_003,ORDER_000003487,PRODUCT_000000232,4,49523.53,198094.12
ORDER_000003488_ITEM_001,ORDER_000003488,PRODUCT_000000380,5,93956.98,469784.90
ORDER_000003488_ITEM_002,ORDER_000003488,PRODUCT_000000476,4,27343.60,109374.40
ORDER_000003488_ITEM_003,ORDER_000003488,PRODUCT_000000196,1,17819.13,17819.13
ORDER_000003489_ITEM_001,ORDER_000003489,PRODUCT_000000459,3,30563.71,91691.13
ORDER_000003489_ITEM_002,ORDER_000003489,PRODUCT_000000124,4,8038.45,32153.80
ORDER_000003489_ITEM_003,ORDER_000003489,PRODUCT_000000482,2,52836.45,105672.90
ORDER_000003490_ITEM_001,ORDER_000003490,PRODUCT_000000329,5,46396.83,231984.15
ORDER_000003490_ITEM_002,ORDER_000003490,PRODUCT_000000395,1,62069.54,62069.54
ORDER_000003490_ITEM_003,ORDER_000003490,PRODUCT_000000464,2,60713.98,121427.96
ORDER_000003491_ITEM_001,ORDER_000003491,PRODUCT_000000361,2,99729.00,199458.00
ORDER_000003491_ITEM_002,ORDER_000003491,PRODUCT_000000062,5,43846.61,219233.05
ORDER_000003491_ITEM_003,ORDER_000003491,PRODUCT_000000373,4,93734.09,374936.36
ORDER_000003492_ITEM_001,ORDER_000003492,PRODUCT_000000061,4,40948.89,163795.56
ORDER_000003492_ITEM_002,ORDER_000003492,PRODUCT_000000399,5,67698.71,338493.55
ORDER_000003492_ITEM_003,ORDER_000003492,PRODUCT_000000175,1,50803.26,50803.26
ORDER_000003493_ITEM_001,ORDER_000003493,PRODUCT_000000232,3,49523.53,148570.59
ORDER_000003493_ITEM_002,ORDER_000003493,PRODUCT_000000027,4,44268.94,177075.76
ORDER_000003493_ITEM_003,ORDER_000003493,PRODUCT_000000270,4,53204.11,212816.44
ORDER_000003494_ITEM_001,ORDER_000003494,PRODUCT_000000398,1,55384.23,55384.23
ORDER_000003494_ITEM_002,ORDER_000003494,PRODUCT_000000462,5,70397.39,351986.95
ORDER_000003494_ITEM_003,ORDER_000003494,PRODUCT_000000386,2,57803.64,115607.28
ORDER_000003495_ITEM_001,ORDER_000003495,PRODUCT_000000126,1,3295.01,3295.01
ORDER_000003495_ITEM_002,ORDER_000003495,PRODUCT_000000314,5,25285.05,126425.25
ORDER_000003495_ITEM_003,ORDER_000003495,PRODUCT_000000427,4,5668.72,22674.88
ORDER_000003496_ITEM_001,ORDER_000003496,PRODUCT_000000169,4,38012.86,152051.44
ORDER_000003496_ITEM_002,ORDER_000003496,PRODUCT_000000151,5,21437.00,107185.00
ORDER_000003496_ITEM_003,ORDER_000003496,PRODUCT_000000372,2,94795.69,189591.38
ORDER_000003497_ITEM_001,ORDER_000003497,PRODUCT_000000465,1,38932.41,38932.41
ORDER_000003497_ITEM_002,ORDER_000003497,PRODUCT_000000438,4,92889.40,371557.60
ORDER_000003497_ITEM_003,ORDER_000003497,PRODUCT_000000191,2,20618.01,41236.02
ORDER_000003498_ITEM_001,ORDER_000003498,PRODUCT_000000349,2,52053.52,104107.04
ORDER_000003498_ITEM_002,ORDER_000003498,PRODUCT_000000009,5,9972.47,49862.35
ORDER_000003498_ITEM_003,ORDER_000003498,PRODUCT_000000116,3,25458.41,76375.23
ORDER_000003499_ITEM_001,ORDER_000003499,PRODUCT_000000496,3,46299.55,138898.65
ORDER_000003499_ITEM_002,ORDER_000003499,PRODUCT_000000464,4,60713.98,242855.92
ORDER_000003499_ITEM_003,ORDER_000003499,PRODUCT_000000250,4,32962.82,131851.28
ORDER_000003500_ITEM_001,ORDER_000003500,PRODUCT_000000201,2,51423.65,102847.30
ORDER_000003500_ITEM_002,ORDER_000003500,PRODUCT_000000082,4,69037.11,276148.44
ORDER_000003500_ITEM_003,ORDER_000003500,PRODUCT_000000120,3,68071.64,204214.92
ORDER_000003501_ITEM_001,ORDER_000003501,PRODUCT_000000261,2,75207.47,150414.94
ORDER_000003501_ITEM_002,ORDER_000003501,PRODUCT_000000390,5,39498.15,197490.75
ORDER_000003501_ITEM_003,ORDER_000003501,PRODUCT_000000479,3,82501.66,247504.98
ORDER_000003502_ITEM_001,ORDER_000003502,PRODUCT_000000159,4,49218.77,196875.08
ORDER_000003502_ITEM_002,ORDER_000003502,PRODUCT_000000105,3,25451.27,76353.81
ORDER_000003502_ITEM_003,ORDER_000003502,PRODUCT_000000389,2,86864.94,173729.88
ORDER_000003503_ITEM_001,ORDER_000003503,PRODUCT_000000171,5,25061.43,125307.15
ORDER_000003503_ITEM_002,ORDER_000003503,PRODUCT_000000276,2,26042.65,52085.30
ORDER_000003503_ITEM_003,ORDER_000003503,PRODUCT_000000146,5,96227.50,481137.50
ORDER_000003504_ITEM_001,ORDER_000003504,PRODUCT_000000033,3,59473.18,178419.54
ORDER_000003504_ITEM_002,ORDER_000003504,PRODUCT_000000085,1,11693.32,11693.32
ORDER_000003504_ITEM_003,ORDER_000003504,PRODUCT_000000314,2,25285.05,50570.10
ORDER_000003505_ITEM_001,ORDER_000003505,PRODUCT_000000498,5,96572.40,482862.00
ORDER_000003505_ITEM_002,ORDER_000003505,PRODUCT_000000113,5,49340.70,246703.50
