id,session_id,customer_id,event_type,event_timestamp,product_id
EVENT_000009674,SESSION_000001210,CUSTOMER_000000210,PURCHASE,2026-12-17T09:29:47,PRODUCT_000000025
EVENT_000009675,SESSION_000001210,CUSTOMER_000000210,SESSION_END,2026-12-17T10:09:30,
EVENT_000009676,SESSION_000001210,CUSTOMER_000000210,CHECKOUT,2026-12-17T10:19:18,
EVENT_000009677,SESSION_000001210,CUSTOMER_000000210,CHECKOUT,2026-12-17T08:50:28,
EVENT_000009678,SESSION_000001210,CUSTOMER_000000210,ADD_TO_CART,2026-12-17T09:25:47,PRODUCT_000000214
EVENT_000009679,SESSION_000001210,CUSTOMER_000000210,CHECKOUT,2026-12-17T08:44:17,
EVENT_000009680,SESSION_000001210,CUSTOMER_000000210,SESSION_START,2026-12-17T08:33:47,
EVENT_000009681,SESSION_000001211,CUSTOMER_000000211,PRODUCT_VIEW,2026-04-14T13:30:08,PRODUCT_000000312
EVENT_000009682,SESSION_000001211,CUSTOMER_000000211,PURCHASE,2026-04-14T12:53:19,PRODUCT_000000306
EVENT_000009683,SESSION_000001211,CUSTOMER_000000211,SESSION_START,2026-04-14T12:42:40,
EVENT_000009684,SESSION_000001211,CUSTOMER_000000211,CHECKOUT,2026-04-14T12:47:50,
EVENT_000009685,SESSION_000001211,CUSTOMER_000000211,SESSION_END,2026-04-14T13:11:11,
EVENT_000009686,SESSION_000001211,CUSTOMER_000000211,ADD_TO_CART,2026-04-14T14:02:51,PRODUCT_000000482
EVENT_000009687,SESSION_000001211,CUSTOMER_000000211,SESSION_START,2026-04-14T13:34,
EVENT_000009688,SESSION_000001211,CUSTOMER_000000211,PRODUCT_VIEW,2026-04-14T14:03:22,PRODUCT_000000274
EVENT_000009689,SESSION_000001212,CUSTOMER_000000212,PAGE_VIEW,2026-05-22T00:07:34,
EVENT_000009690,SESSION_000001212,CUSTOMER_000000212,SESSION_START,2026-05-21T22:57:14,
EVENT_000009691,SESSION_000001212,CUSTOMER_000000212,SESSION_START,2026-05-21T23:09:05,
EVENT_000009692,SESSION_000001212,CUSTOMER_000000212,ADD_TO_CART,2026-05-21T23:35:14,PRODUCT_000000473
EVENT_000009693,SESSION_000001212,CUSTOMER_000000212,ADD_TO_CART,2026-05-21T23:25:06,PRODUCT_000000344
EVENT_000009694,SESSION_000001212,CUSTOMER_000000212,CHECKOUT,2026-05-21T23:31:14,
EVENT_000009695,SESSION_000001212,CUSTOMER_000000212,PRODUCT_VIEW,2026-05-22T00:16:30,PRODUCT_000000040
EVENT_000009696,SESSION_000001212,CUSTOMER_000000212,PAGE_VIEW,2026-05-21T22:57:35,
EVENT_000009697,SESSION_000001213,CUSTOMER_000000213,CHECKOUT,2026-03-12T14:21:20,
EVENT_000009698,SESSION_000001213,CUSTOMER_000000213,ADD_TO_CART,2026-03-12T14:22,PRODUCT_000000018
EVENT_000009699,SESSION_000001213,CUSTOMER_000000213,PRODUCT_VIEW,2026-03-12T14:30:39,PRODUCT_000000398
EVENT_000009700,SESSION_000001213,CUSTOMER_000000213,SESSION_START,2026-03-12T14:34:10,
EVENT_000009701,SESSION_000001213,CUSTOMER_000000213,PURCHASE,2026-03-12T14:26:14,PRODUCT_000000345
EVENT_000009702,SESSION_000001213,CUSTOMER_000000213,PURCHASE,2026-03-12T14:23:19,PRODUCT_000000499
EVENT_000009703,SESSION_000001213,CUSTOMER_000000213,CHECKOUT,2026-03-12T14:19:55,
EVENT_000009704,SESSION_000001213,CUSTOMER_000000213,ADD_TO_CART,2026-03-12T14:22:34,PRODUCT_000000078
EVENT_000009705,SESSION_000001214,CUSTOMER_000000214,SESSION_START,2026-08-24T10:50:50,
EVENT_000009706,SESSION_000001214,CUSTOMER_000000214,SESSION_START,2026-08-24T10:40:51,
EVENT_000009707,SESSION_000001214,CUSTOMER_000000214,SESSION_END,2026-08-24T10:45:27,
EVENT_000009708,SESSION_000001214,CUSTOMER_000000214,PRODUCT_VIEW,2026-08-24T09:48:45,PRODUCT_000000316
EVENT_000009709,SESSION_000001214,CUSTOMER_000000214,SESSION_START,2026-08-24T09:37:02,
EVENT_000009710,SESSION_000001214,CUSTOMER_000000214,PURCHASE,2026-08-24T09:11:09,PRODUCT_000000422
EVENT_000009711,SESSION_000001214,CUSTOMER_000000214,SESSION_END,2026-08-24T09:33:03,
EVENT_000009712,SESSION_000001214,CUSTOMER_000000214,PAGE_VIEW,2026-08-24T09:02:36,
EVENT_000009713,SESSION_000001215,CUSTOMER_000000215,CHECKOUT,2026-08-31T22:30:13,
EVENT_000009714,SESSION_000001215,CUSTOMER_000000215,PRODUCT_VIEW,2026-08-31T22:28:46,PRODUCT_000000113
EVENT_000009715,SESSION_000001215,CUSTOMER_000000215,PURCHASE,2026-08-31T21:48:35,PRODUCT_000000288
EVENT_000009716,SESSION_000001215,CUSTOMER_000000215,SESSION_START,2026-08-31T21:25:23,
EVENT_000009717,SESSION_000001215,CUSTOMER_000000215,SESSION_START,2026-08-31T21:08:57,
EVENT_000009718,SESSION_000001215,CUSTOMER_000000215,PRODUCT_VIEW,2026-08-31T22:30:10,PRODUCT_000000245
EVENT_000009719,SESSION_000001215,CUSTOMER_000000215,SESSION_END,2026-08-31T22:25,
EVENT_000009720,SESSION_000001215,CUSTOMER_000000215,PURCHASE,2026-08-31T22:36:11,PRODUCT_000000145
EVENT_000009721,SESSION_000001216,CUSTOMER_000000216,PRODUCT_VIEW,2026-05-19T06:59:50,PRODUCT_000000132
EVENT_000009722,SESSION_000001216,CUSTOMER_000000216,PAGE_VIEW,2026-05-19T06:49:22,
EVENT_000009723,SESSION_000001216,CUSTOMER_000000216,SESSION_START,2026-05-19T06:39:30,
EVENT_000009724,SESSION_000001216,CUSTOMER_000000216,PAGE_VIEW,2026-05-19T07:01:37,
EVENT_000009725,SESSION_000001216,CUSTOMER_000000216,SESSION_END,2026-05-19T06:53:09,
EVENT_000009726,SESSION_000001216,CUSTOMER_000000216,SESSION_END,2026-05-19T06:39:53,
EVENT_000009727,SESSION_000001216,CUSTOMER_000000216,CHECKOUT,2026-05-19T06:40:02,
EVENT_000009728,SESSION_000001216,CUSTOMER_000000216,PURCHASE,2026-05-19T07:05:01,PRODUCT_000000204
EVENT_000009729,SESSION_000001217,CUSTOMER_000000217,CHECKOUT,2026-09-19T04:17:39,
EVENT_000009730,SESSION_000001217,CUSTOMER_000000217,CHECKOUT,2026-09-19T04:07:16,
EVENT_000009731,SESSION_000001217,CUSTOMER_000000217,PRODUCT_VIEW,2026-09-19T04:12:31,PRODUCT_000000461
EVENT_000009732,SESSION_000001217,CUSTOMER_000000217,CHECKOUT,2026-09-19T04:05:04,
EVENT_000009733,SESSION_000001217,CUSTOMER_000000217,SESSION_START,2026-09-19T04:09:22,
EVENT_000009734,SESSION_000001217,CUSTOMER_000000217,ADD_TO_CART,2026-09-19T04:07:47,PRODUCT_000000288
EVENT_000009735,SESSION_000001217,CUSTOMER_000000217,CHECKOUT,2026-09-19T04:06:49,
EVENT_000009736,SESSION_000001217,CUSTOMER_000000217,PAGE_VIEW,2026-09-19T04:14:44,
EVENT_000009737,SESSION_000001218,CUSTOMER_000000218,PRODUCT_VIEW,2026-02-16T21:52:19,PRODUCT_000000156
EVENT_000009738,SESSION_000001218,CUSTOMER_000000218,SESSION_END,2026-02-16T21:41:24,
EVENT_000009739,SESSION_000001218,CUSTOMER_000000218,CHECKOUT,2026-02-16T21:48:31,
EVENT_000009740,SESSION_000001218,CUSTOMER_000000218,PURCHASE,2026-02-16T21:35:16,PRODUCT_000000305
EVENT_000009741,SESSION_000001218,CUSTOMER_000000218,ADD_TO_CART,2026-02-16T21:47:38,PRODUCT_000000058
EVENT_000009742,SESSION_000001218,CUSTOMER_000000218,ADD_TO_CART,2026-02-16T21:35:26,PRODUCT_000000241
EVENT_000009743,SESSION_000001218,CUSTOMER_000000218,PAGE_VIEW,2026-02-16T21:31:54,
EVENT_000009744,SESSION_000001218,CUSTOMER_000000218,PRODUCT_VIEW,2026-02-16T21:30:53,PRODUCT_000000474
EVENT_000009745,SESSION_000001219,CUSTOMER_000000219,PAGE_VIEW,2026-09-05T09:53:28,
EVENT_000009746,SESSION_000001219,CUSTOMER_000000219,PAGE_VIEW,2026-09-05T09:52:38,
EVENT_000009747,SESSION_000001219,CUSTOMER_000000219,CHECKOUT,2026-09-05T09:46:16,
EVENT_000009748,SESSION_000001219,CUSTOMER_000000219,PAGE_VIEW,2026-09-05T09:37:44,
EVENT_000009749,SESSION_000001219,CUSTOMER_000000219,SESSION_START,2026-09-05T09:49:07,
EVENT_000009750,SESSION_000001219,CUSTOMER_000000219,PRODUCT_VIEW,2026-09-05T09:54:25,PRODUCT_000000155
EVENT_000009751,SESSION_000001219,CUSTOMER_000000219,PRODUCT_VIEW,2026-09-05T09:42:38,PRODUCT_000000145
EVENT_000009752,SESSION_000001219,CUSTOMER_000000219,CHECKOUT,2026-09-05T09:40:13,
EVENT_000009753,SESSION_000001220,CUSTOMER_000000220,CHECKOUT,2026-12-14T04:02:56,
EVENT_000009754,SESSION_000001220,CUSTOMER_000000220,SESSION_END,2026-12-14T03:06:27,
EVENT_000009755,SESSION_000001220,CUSTOMER_000000220,SESSION_START,2026-12-14T03:11:10,
EVENT_000009756,SESSION_000001220,CUSTOMER_000000220,SESSION_START,2026-12-14T03:09:48,
EVENT_000009757,SESSION_000001220,CUSTOMER_000000220,PAGE_VIEW,2026-12-14T04:15:40,
EVENT_000009758,SESSION_000001220,CUSTOMER_000000220,PRODUCT_VIEW,2026-12-14T03:18:26,PRODUCT_000000019
EVENT_000009759,SESSION_000001220,CUSTOMER_000000220,PURCHASE,2026-12-14T04:21:47,PRODUCT_000000464
EVENT_000009760,SESSION_000001220,CUSTOMER_000000220,ADD_TO_CART,2026-12-14T03:15:57,PRODUCT_000000238
EVENT_000009761,SESSION_000001221,CUSTOMER_000000221,ADD_TO_CART,2026-03-22T09:01:32,PRODUCT_000000333
EVENT_000009762,SESSION_000001221,CUSTOMER_000000221,PURCHASE,2026-03-22T09:16:22,PRODUCT_000000399
EVENT_000009763,SESSION_000001221,CUSTOMER_000000221,PRODUCT_VIEW,2026-03-22T09:28:31,PRODUCT_000000294
EVENT_000009764,SESSION_000001221,CUSTOMER_000000221,PURCHASE,2026-03-22T08:43:50,PRODUCT_000000384
EVENT_000009765,SESSION_000001221,CUSTOMER_000000221,PAGE_VIEW,2026-03-22T09:24:37,
EVENT_000009766,SESSION_000001221,CUSTOMER_000000221,PAGE_VIEW,2026-03-22T08:58:17,
EVENT_000009767,SESSION_000001221,CUSTOMER_000000221,ADD_TO_CART,2026-03-22T08:43:14,PRODUCT_000000386
EVENT_000009768,SESSION_000001221,CUSTOMER_000000221,PRODUCT_VIEW,2026-03-22T09:15:12,PRODUCT_000000295
EVENT_000009769,SESSION_000001222,CUSTOMER_000000222,PRODUCT_VIEW,2026-04-22T21:20:07,PRODUCT_000000471
EVENT_000009770,SESSION_000001222,CUSTOMER_000000222,SESSION_END,2026-04-22T21:31:39,
EVENT_000009771,SESSION_000001222,CUSTOMER_000000222,PAGE_VIEW,2026-04-22T21:11:52,
EVENT_000009772,SESSION_000001222,CUSTOMER_000000222,SESSION_START,2026-04-22T20:20:59,
EVENT_000009773,SESSION_000001222,CUSTOMER_000000222,PURCHASE,2026-04-22T19:49:27,PRODUCT_000000286
EVENT_000009774,SESSION_000001222,CUSTOMER_000000222,CHECKOUT,2026-04-22T20:31:45,
EVENT_000009775,SESSION_000001222,CUSTOMER_000000222,PURCHASE,2026-04-22T20:31:55,PRODUCT_000000295
EVENT_000009776,SESSION_000001222,CUSTOMER_000000222,PRODUCT_VIEW,2026-04-22T21:19:17,PRODUCT_000000256
EVENT_000009777,SESSION_000001223,CUSTOMER_000000223,SESSION_END,2026-12-29T18:44:20,
EVENT_000009778,SESSION_000001223,CUSTOMER_000000223,SESSION_START,2026-12-29T18:40:58,
EVENT_000009779,SESSION_000001223,CUSTOMER_000000223,PRODUCT_VIEW,2026-12-29T18:44:03,PRODUCT_000000149
EVENT_000009780,SESSION_000001223,CUSTOMER_000000223,CHECKOUT,2026-12-29T18:42:04,
EVENT_000009781,SESSION_000001223,CUSTOMER_000000223,SESSION_END,2026-12-29T18:44:44,
EVENT_000009782,SESSION_000001223,CUSTOMER_000000223,SESSION_END,2026-12-29T18:41:44,
EVENT_000009783,SESSION_000001223,CUSTOMER_000000223,ADD_TO_CART,2026-12-29T18:45:09,PRODUCT_000000210
EVENT_000009784,SESSION_000001223,CUSTOMER_000000223,PAGE_VIEW,2026-12-29T18:43:18,
EVENT_000009785,SESSION_000001224,CUSTOMER_000000224,PAGE_VIEW,2026-06-22T17:32:46,
EVENT_000009786,SESSION_000001224,CUSTOMER_000000224,SESSION_END,2026-06-22T17:46:59,
EVENT_000009787,SESSION_000001224,CUSTOMER_000000224,SESSION_START,2026-06-22T17:38:30,
EVENT_000009788,SESSION_000001224,CUSTOMER_000000224,PAGE_VIEW,2026-06-22T17:02:34,
EVENT_000009789,SESSION_000001224,CUSTOMER_000000224,SESSION_START,2026-06-22T17:22:55,
EVENT_000009790,SESSION_000001224,CUSTOMER_000000224,SESSION_END,2026-06-22T17:08:58,
EVENT_000009791,SESSION_000001224,CUSTOMER_000000224,SESSION_START,2026-06-22T17:38:34,
EVENT_000009792,SESSION_000001224,CUSTOMER_000000224,ADD_TO_CART,2026-06-22T18:12:38,PRODUCT_000000139
EVENT_000009793,SESSION_000001225,CUSTOMER_000000225,ADD_TO_CART,2026-10-10T05:16:02,PRODUCT_000000280
EVENT_000009794,SESSION_000001225,CUSTOMER_000000225,PAGE_VIEW,2026-10-10T05:14:35,
EVENT_000009795,SESSION_000001225,CUSTOMER_000000225,PAGE_VIEW,2026-10-10T05:09:27,
EVENT_000009796,SESSION_000001225,CUSTOMER_000000225,ADD_TO_CART,2026-10-10T05:17:56,PRODUCT_000000186
EVENT_000009797,SESSION_000001225,CUSTOMER_000000225,PRODUCT_VIEW,2026-10-10T05:10:02,PRODUCT_000000181
EVENT_000009798,SESSION_000001225,CUSTOMER_000000225,CHECKOUT,2026-10-10T05:13:55,
EVENT_000009799,SESSION_000001225,CUSTOMER_000000225,PRODUCT_VIEW,2026-10-10T05:08:19,PRODUCT_000000394
EVENT_000009800,SESSION_000001225,CUSTOMER_000000225,ADD_TO_CART,2026-10-10T05:11:46,PRODUCT_000000491
EVENT_000009801,SESSION_000001226,CUSTOMER_000000226,SESSION_START,2026-12-13T22:10:06,
EVENT_000009802,SESSION_000001226,CUSTOMER_000000226,SESSION_START,2026-12-13T22:03:45,
EVENT_000009803,SESSION_000001226,CUSTOMER_000000226,PAGE_VIEW,2026-12-13T22:15:39,
EVENT_000009804,SESSION_000001226,CUSTOMER_000000226,PURCHASE,2026-12-13T22:23:08,PRODUCT_000000381
EVENT_000009805,SESSION_000001226,CUSTOMER_000000226,PRODUCT_VIEW,2026-12-13T22:04:27,PRODUCT_000000274
EVENT_000009806,SESSION_000001226,CUSTOMER_000000226,SESSION_START,2026-12-13T22:00:03,
EVENT_000009807,SESSION_000001226,CUSTOMER_000000226,ADD_TO_CART,2026-12-13T23:39:59,PRODUCT_000000030
EVENT_000009808,SESSION_000001226,CUSTOMER_000000226,SESSION_START,2026-12-13T23:03:40,
EVENT_000009809,SESSION_000001227,CUSTOMER_000000227,CHECKOUT,2026-06-03T09:25:25,
EVENT_000009810,SESSION_000001227,CUSTOMER_000000227,PRODUCT_VIEW,2026-06-03T09:51:46,PRODUCT_000000258
EVENT_000009811,SESSION_000001227,CUSTOMER_000000227,ADD_TO_CART,2026-06-03T10:29:34,PRODUCT_000000300
EVENT_000009812,SESSION_000001227,CUSTOMER_000000227,SESSION_START,2026-06-03T08:55:50,
EVENT_000009813,SESSION_000001227,CUSTOMER_000000227,PAGE_VIEW,2026-06-03T10:00:21,
EVENT_000009814,SESSION_000001227,CUSTOMER_000000227,PRODUCT_VIEW,2026-06-03T09:52:57,PRODUCT_000000479
EVENT_000009815,SESSION_000001227,CUSTOMER_000000227,PURCHASE,2026-06-03T09:44:26,PRODUCT_000000228
EVENT_000009816,SESSION_000001227,CUSTOMER_000000227,PURCHASE,2026-06-03T09:56:23,PRODUCT_000000363
EVENT_000009817,SESSION_000001228,CUSTOMER_000000228,PAGE_VIEW,2026-07-31T13:09:53,
EVENT_000009818,SESSION_000001228,CUSTOMER_000000228,PAGE_VIEW,2026-07-31T13:03:43,
EVENT_000009819,SESSION_000001228,CUSTOMER_000000228,SESSION_START,2026-07-31T13:02:30,
EVENT_000009820,SESSION_000001228,CUSTOMER_000000228,CHECKOUT,2026-07-31T13:06:58,
EVENT_000009821,SESSION_000001228,CUSTOMER_000000228,CHECKOUT,2026-07-31T13:09:29,
EVENT_000009822,SESSION_000001228,CUSTOMER_000000228,SESSION_START,2026-07-31T13:06:09,
EVENT_000009823,SESSION_000001228,CUSTOMER_000000228,PURCHASE,2026-07-31T13:05:26,PRODUCT_000000128
EVENT_000009824,SESSION_000001228,CUSTOMER_000000228,ADD_TO_CART,2026-07-31T13:02:10,PRODUCT_000000222
EVENT_000009825,SESSION_000001229,CUSTOMER_000000229,PRODUCT_VIEW,2026-09-05T23:35:25,PRODUCT_000000088
EVENT_000009826,SESSION_000001229,CUSTOMER_000000229,PAGE_VIEW,2026-09-05T23:55:48,
EVENT_000009827,SESSION_000001229,CUSTOMER_000000229,ADD_TO_CART,2026-09-05T22:44:42,PRODUCT_000000306
EVENT_000009828,SESSION_000001229,CUSTOMER_000000229,PRODUCT_VIEW,2026-09-05T23:25:06,PRODUCT_000000350
EVENT_000009829,SESSION_000001229,CUSTOMER_000000229,ADD_TO_CART,2026-09-05T22:52:33,PRODUCT_000000467
EVENT_000009830,SESSION_000001229,CUSTOMER_000000229,PAGE_VIEW,2026-09-05T22:54:07,
EVENT_000009831,SESSION_000001229,CUSTOMER_000000229,ADD_TO_CART,2026-09-05T22:47:01,PRODUCT_000000338
EVENT_000009832,SESSION_000001229,CUSTOMER_000000229,SESSION_START,2026-09-05T23:18:24,
EVENT_000009833,SESSION_000001230,CUSTOMER_000000230,PAGE_VIEW,2026-12-31T05:17:45,
EVENT_000009834,SESSION_000001230,CUSTOMER_000000230,PURCHASE,2026-12-31T05:34:56,PRODUCT_000000026
EVENT_000009835,SESSION_000001230,CUSTOMER_000000230,SESSION_START,2026-12-31T04:51:46,
EVENT_000009836,SESSION_000001230,CUSTOMER_000000230,PAGE_VIEW,2026-12-31T05:14:45,
EVENT_000009837,SESSION_000001230,CUSTOMER_000000230,ADD_TO_CART,2026-12-31T04:38:49,PRODUCT_000000448
EVENT_000009838,SESSION_000001230,CUSTOMER_000000230,PURCHASE,2026-12-31T05:47:01,PRODUCT_000000167
EVENT_000009839,SESSION_000001230,CUSTOMER_000000230,CHECKOUT,2026-12-31T04:36:08,
EVENT_000009840,SESSION_000001230,CUSTOMER_000000230,PRODUCT_VIEW,2026-12-31T05:07:15,PRODUCT_000000386
EVENT_000009841,SESSION_000001231,CUSTOMER_000000231,SESSION_END,2026-02-23T21:36:13,
EVENT_000009842,SESSION_000001231,CUSTOMER_000000231,SESSION_END,2026-02-23T21:34:51,
EVENT_000009843,SESSION_000001231,CUSTOMER_000000231,SESSION_END,2026-02-23T21:27:27,
EVENT_000009844,SESSION_000001231,CUSTOMER_000000231,SESSION_START,2026-02-23T21:14:14,
EVENT_000009845,SESSION_000001231,CUSTOMER_000000231,CHECKOUT,2026-02-23T21:27,
EVENT_000009846,SESSION_000001231,CUSTOMER_000000231,PRODUCT_VIEW,2026-02-23T21:19:39,PRODUCT_000000021
EVENT_000009847,SESSION_000001231,CUSTOMER_000000231,SESSION_START,2026-02-23T21:18:59,
EVENT_000009848,SESSION_000001231,CUSTOMER_000000231,CHECKOUT,2026-02-23T21:14:54,
EVENT_000009849,SESSION_000001232,CUSTOMER_000000232,ADD_TO_CART,2026-07-18T11:07:02,PRODUCT_000000317
EVENT_000009850,SESSION_000001232,CUSTOMER_000000232,SESSION_START,2026-07-18T10:47:25,
EVENT_000009851,SESSION_000001232,CUSTOMER_000000232,SESSION_START,2026-07-18T10:50:05,
EVENT_000009852,SESSION_000001232,CUSTOMER_000000232,SESSION_END,2026-07-18T10:47:54,
EVENT_000009853,SESSION_000001232,CUSTOMER_000000232,SESSION_START,2026-07-18T11:18:39,
EVENT_000009854,SESSION_000001232,CUSTOMER_000000232,CHECKOUT,2026-07-18T10:59:02,
EVENT_000009855,SESSION_000001232,CUSTOMER_000000232,ADD_TO_CART,2026-07-18T11:17:39,PRODUCT_000000335
EVENT_000009856,SESSION_000001232,CUSTOMER_000000232,PAGE_VIEW,2026-07-18T10:46:36,
EVENT_000009857,SESSION_000001233,CUSTOMER_000000233,SESSION_END,2026-03-10T05:03:23,
EVENT_000009858,SESSION_000001233,CUSTOMER_000000233,CHECKOUT,2026-03-10T04:46:53,
EVENT_000009859,SESSION_000001233,CUSTOMER_000000233,SESSION_END,2026-03-10T05:28:27,
EVENT_000009860,SESSION_000001233,CUSTOMER_000000233,PAGE_VIEW,2026-03-10T05:37:28,
EVENT_000009861,SESSION_000001233,CUSTOMER_000000233,PURCHASE,2026-03-10T04:50:25,PRODUCT_000000153
EVENT_000009862,SESSION_000001233,CUSTOMER_000000233,PAGE_VIEW,2026-03-10T05:37:33,
EVENT_000009863,SESSION_000001233,CUSTOMER_000000233,SESSION_START,2026-03-10T05:20:29,
EVENT_000009864,SESSION_000001233,CUSTOMER_000000233,PURCHASE,2026-03-10T05:05:19,PRODUCT_000000010
EVENT_000009865,SESSION_000001234,CUSTOMER_000000234,PAGE_VIEW,2026-01-24T20:16:28,
EVENT_000009866,SESSION_000001234,CUSTOMER_000000234,PAGE_VIEW,2026-01-24T18:53:24,
EVENT_000009867,SESSION_000001234,CUSTOMER_000000234,PRODUCT_VIEW,2026-01-24T19:57:59,PRODUCT_000000468
EVENT_000009868,SESSION_000001234,CUSTOMER_000000234,SESSION_END,2026-01-24T20:22:39,
EVENT_000009869,SESSION_000001234,CUSTOMER_000000234,PRODUCT_VIEW,2026-01-24T20:24:35,PRODUCT_000000266
EVENT_000009870,SESSION_000001234,CUSTOMER_000000234,SESSION_END,2026-01-24T19:49:51,
EVENT_000009871,SESSION_000001234,CUSTOMER_000000234,CHECKOUT,2026-01-24T19:59:56,
EVENT_000009872,SESSION_000001234,CUSTOMER_000000234,PRODUCT_VIEW,2026-01-24T20:21:29,PRODUCT_000000335
EVENT_000009873,SESSION_000001235,CUSTOMER_000000235,CHECKOUT,2026-08-14T01:56:48,
EVENT_000009874,SESSION_000001235,CUSTOMER_000000235,PAGE_VIEW,2026-08-14T02:16:19,
EVENT_000009875,SESSION_000001235,CUSTOMER_000000235,ADD_TO_CART,2026-08-14T02:29,PRODUCT_000000122
EVENT_000009876,SESSION_000001235,CUSTOMER_000000235,CHECKOUT,2026-08-14T01:55:46,
EVENT_000009877,SESSION_000001235,CUSTOMER_000000235,PURCHASE,2026-08-14T02:21:17,PRODUCT_000000016
EVENT_000009878,SESSION_000001235,CUSTOMER_000000235,PAGE_VIEW,2026-08-14T02:26:26,
EVENT_000009879,SESSION_000001235,CUSTOMER_000000235,PRODUCT_VIEW,2026-08-14T01:49:20,PRODUCT_000000453
EVENT_000009880,SESSION_000001235,CUSTOMER_000000235,SESSION_START,2026-08-14T02:10:05,
EVENT_000009881,SESSION_000001236,CUSTOMER_000000236,ADD_TO_CART,2026-01-12T22:24,PRODUCT_000000308
EVENT_000009882,SESSION_000001236,CUSTOMER_000000236,ADD_TO_CART,2026-01-12T22:26:21,PRODUCT_000000139
EVENT_000009883,SESSION_000001236,CUSTOMER_000000236,SESSION_END,2026-01-12T22:25:33,
EVENT_000009884,SESSION_000001236,CUSTOMER_000000236,PAGE_VIEW,2026-01-12T22:24:04,
EVENT_000009885,SESSION_000001236,CUSTOMER_000000236,PURCHASE,2026-01-12T22:24:57,PRODUCT_000000111
EVENT_000009886,SESSION_000001236,CUSTOMER_000000236,CHECKOUT,2026-01-12T22:24:35,
EVENT_000009887,SESSION_000001236,CUSTOMER_000000236,ADD_TO_CART,2026-01-12T22:24:23,PRODUCT_000000353
EVENT_000009888,SESSION_000001236,CUSTOMER_000000236,PURCHASE,2026-01-12T22:24:38,PRODUCT_000000299
EVENT_000009889,SESSION_000001237,CUSTOMER_000000237,ADD_TO_CART,2026-02-22T23:22:05,PRODUCT_000000084
EVENT_000009890,SESSION_000001237,CUSTOMER_000000237,CHECKOUT,2026-02-22T23:18:20,
EVENT_000009891,SESSION_000001237,CUSTOMER_000000237,ADD_TO_CART,2026-02-22T23:27,PRODUCT_000000113
EVENT_000009892,SESSION_000001237,CUSTOMER_000000237,SESSION_END,2026-02-22T23:17:47,
EVENT_000009893,SESSION_000001237,CUSTOMER_000000237,SESSION_END,2026-02-22T23:22:48,
EVENT_000009894,SESSION_000001237,CUSTOMER_000000237,PRODUCT_VIEW,2026-02-22T23:24:17,PRODUCT_000000436
EVENT_000009895,SESSION_000001237,CUSTOMER_000000237,PRODUCT_VIEW,2026-02-22T23:19:17,PRODUCT_000000393
EVENT_000009896,SESSION_000001237,CUSTOMER_000000237,SESSION_END,2026-02-22T23:23:30,
EVENT_000009897,SESSION_000001238,CUSTOMER_000000238,PRODUCT_VIEW,2026-09-08T11:58:35,PRODUCT_000000231
EVENT_000009898,SESSION_000001238,CUSTOMER_000000238,PURCHASE,2026-09-08T12:40:25,PRODUCT_000000243
EVENT_000009899,SESSION_000001238,CUSTOMER_000000238,ADD_TO_CART,2026-09-08T12:28:36,PRODUCT_000000389
EVENT_000009900,SESSION_000001238,CUSTOMER_000000238,PRODUCT_VIEW,2026-09-08T13:22:59,PRODUCT_000000284
EVENT_000009901,SESSION_000001238,CUSTOMER_000000238,PURCHASE,2026-09-08T13:20:55,PRODUCT_000000445
EVENT_000009902,SESSION_000001238,CUSTOMER_000000238,SESSION_START,2026-09-08T13:19:31,
EVENT_000009903,SESSION_000001238,CUSTOMER_000000238,PAGE_VIEW,2026-09-08T12:06:05,
EVENT_000009904,SESSION_000001238,CUSTOMER_000000238,PURCHASE,2026-09-08T12:01:18,PRODUCT_000000151
EVENT_000009905,SESSION_000001239,CUSTOMER_000000239,PAGE_VIEW,2026-09-29T20:27:13,
EVENT_000009906,SESSION_000001239,CUSTOMER_000000239,SESSION_START,2026-09-29T20:24:45,
EVENT_000009907,SESSION_000001239,CUSTOMER_000000239,PRODUCT_VIEW,2026-09-29T20:09:59,PRODUCT_000000144
EVENT_000009908,SESSION_000001239,CUSTOMER_000000239,PAGE_VIEW,2026-09-29T20:18:46,
EVENT_000009909,SESSION_000001239,CUSTOMER_000000239,PAGE_VIEW,2026-09-29T20:21:33,
EVENT_000009910,SESSION_000001239,CUSTOMER_000000239,CHECKOUT,2026-09-29T19:58:03,
EVENT_000009911,SESSION_000001239,CUSTOMER_000000239,SESSION_START,2026-09-29T20:18:43,
EVENT_000009912,SESSION_000001239,CUSTOMER_000000239,PRODUCT_VIEW,2026-09-29T20:00:03,PRODUCT_000000217
EVENT_000009913,SESSION_000001240,CUSTOMER_000000240,SESSION_END,2026-04-07T20:59:44,
EVENT_000009914,SESSION_000001240,CUSTOMER_000000240,PRODUCT_VIEW,2026-04-07T20:36:11,PRODUCT_000000065
EVENT_000009915,SESSION_000001240,CUSTOMER_000000240,SESSION_START,2026-04-07T20:56:14,
EVENT_000009916,SESSION_000001240,CUSTOMER_000000240,PURCHASE,2026-04-07T20:58:41,PRODUCT_000000028
EVENT_000009917,SESSION_000001240,CUSTOMER_000000240,PAGE_VIEW,2026-04-07T20:50:44,
EVENT_000009918,SESSION_000001240,CUSTOMER_000000240,PAGE_VIEW,2026-04-07T20:57:54,
