id,order_id,payment_method,payment_status,amount,payment_date
ORDER_000002754_PAYMENT,ORDER_000002754,UPI,SUCCESS,212785.01,2026-07-29T17:24:23
ORDER_000002755_PAYMENT,ORDER_000002755,UPI,SUCCESS,239189.75,2026-03-20T10:33:13
ORDER_000002756_PAYMENT,ORDER_000002756,UPI,SUCCESS,28469.09,2026-01-21T12:26:17
ORDER_000002757_PAYMENT,ORDER_000002757,NET_BANKING,SUCCESS,48752.48,2026-02-24T02:23:57
ORDER_000002758_PAYMENT,ORDER_000002758,UPI,SUCCESS,55283.88,2026-11-30T07:10:23
ORDER_000002759_PAYMENT,ORDER_000002759,UPI,SUCCESS,7499.15,2026-10-18T01:28:12
ORDER_000002760_PAYMENT,ORDER_000002760,DEBIT_CARD,SUCCESS,154978.50,2026-12-15T15:18:03
ORDER_000002761_PAYMENT,ORDER_000002761,UPI,SUCCESS,3027.74,2026-10-18T13:34:20
ORDER_000002762_PAYMENT,ORDER_000002762,CREDIT_CARD,FAILED,81069.43,2026-12-20T23:29:25
ORDER_000002763_PAYMENT,ORDER_000002763,WALLET,SUCCESS,19457.70,2026-10-14T07:52:29
ORDER_000002764_PAYMENT,ORDER_000002764,WALLET,SUCCESS,10373.92,2027-01-01T06:08:20
ORDER_000002765_PAYMENT,ORDER_000002765,UPI,SUCCESS,47913.12,2026-11-05T05:10:32
ORDER_000002766_PAYMENT,ORDER_000002766,DEBIT_CARD,SUCCESS,146879.24,2026-09-25T19:32:17
ORDER_000002767_PAYMENT,ORDER_000002767,CREDIT_CARD,SUCCESS,47905.00,2026-01-27T19:03:30
ORDER_000002768_PAYMENT,ORDER_000002768,UPI,SUCCESS,149412.16,2026-04-26T22:21:38
ORDER_000002769_PAYMENT,ORDER_000002769,UPI,FAILED,11301.83,2026-08-02T17:34:20
ORDER_000002770_PAYMENT,ORDER_000002770,DEBIT_CARD,SUCCESS,287145.66,2026-05-05T17:24:41
ORDER_000002771_PAYMENT,ORDER_000002771,UPI,SUCCESS,267340.57,2026-11-04T20:30:13
ORDER_000002772_PAYMENT,ORDER_000002772,CREDIT_CARD,SUCCESS,184910.40,2026-09-09T16:59:22
ORDER_000002773_PAYMENT,ORDER_000002773,WALLET,SUCCESS,30426.65,2026-09-08T23:13:56
ORDER_000002774_PAYMENT,ORDER_000002774,UPI,SUCCESS,36490.85,2026-03-14T06:45:17
ORDER_000002775_PAYMENT,ORDER_000002775,UPI,SUCCESS,14290.90,2026-04-18T19:12:41
ORDER_000002776_PAYMENT,ORDER_000002776,DEBIT_CARD,FAILED,23894.56,2026-04-28T22:35:06
ORDER_000002777_PAYMENT,ORDER_000002777,CREDIT_CARD,SUCCESS,699024.05,2027-01-02T00:28:18
ORDER_000002778_PAYMENT,ORDER_000002778,NET_BANKING,SUCCESS,126357.37,2026-01-28T10:07:28
ORDER_000002779_PAYMENT,ORDER_000002779,UPI,SUCCESS,60788.39,2026-03-11T14:59:47
ORDER_000002780_PAYMENT,ORDER_000002780,NET_BANKING,SUCCESS,88007.29,2026-03-12T03:40:52
ORDER_000002781_PAYMENT,ORDER_000002781,DEBIT_CARD,SUCCESS,99411.44,2026-06-25T23:19:12
ORDER_000002782_PAYMENT,ORDER_000002782,CREDIT_CARD,SUCCESS,12690.29,2026-09-09T07:55:17
ORDER_000002783_PAYMENT,ORDER_000002783,DEBIT_CARD,SUCCESS,782163.37,2026-07-18T09:02:49
ORDER_000002784_PAYMENT,ORDER_000002784,CREDIT_CARD,SUCCESS,70951.75,2026-10-15T10:21:23
ORDER_000002785_PAYMENT,ORDER_000002785,CREDIT_CARD,SUCCESS,652433.28,2026-10-29T04:08:11
ORDER_000002786_PAYMENT,ORDER_000002786,DEBIT_CARD,SUCCESS,48956.88,2026-12-26T16:34:43
ORDER_000002787_PAYMENT,ORDER_000002787,UPI,SUCCESS,27762.14,2026-03-21T06:05:40
ORDER_000002788_PAYMENT,ORDER_000002788,UPI,SUCCESS,65509.68,2026-01-27T09:55:42
ORDER_000002789_PAYMENT,ORDER_000002789,UPI,SUCCESS,3023.34,2026-05-22T08:11:14
ORDER_000002790_PAYMENT,ORDER_000002790,DEBIT_CARD,SUCCESS,154111.86,2026-09-02T06:36:47
ORDER_000002791_PAYMENT,ORDER_000002791,WALLET,SUCCESS,145920.41,2026-07-20T16:23:45
ORDER_000002792_PAYMENT,ORDER_000002792,UPI,SUCCESS,673436.40,2026-09-07T22:17:29
ORDER_000002793_PAYMENT,ORDER_000002793,NET_BANKING,SUCCESS,10089.58,2026-07-19T02:14:44
ORDER_000002794_PAYMENT,ORDER_000002794,UPI,SUCCESS,461305.95,2026-06-09T00:52:48
ORDER_000002795_PAYMENT,ORDER_000002795,UPI,SUCCESS,749518.83,2026-07-16T12:29:28
ORDER_000002796_PAYMENT,ORDER_000002796,NET_BANKING,SUCCESS,92198.28,2026-09-01T22:34:53
ORDER_000002797_PAYMENT,ORDER_000002797,DEBIT_CARD,SUCCESS,491675.97,2026-06-20T19:16:58
ORDER_000002798_PAYMENT,ORDER_000002798,WALLET,SUCCESS,122368.20,2026-04-19T15:48:14
ORDER_000002799_PAYMENT,ORDER_000002799,DEBIT_CARD,SUCCESS,82974.15,2026-04-24T04:00:22
ORDER_000002800_PAYMENT,ORDER_000002800,CREDIT_CARD,SUCCESS,133852.90,2026-03-25T21:56:43
ORDER_000002801_PAYMENT,ORDER_000002801,DEBIT_CARD,SUCCESS,38939.70,2026-03-02T23:23:10
ORDER_000002802_PAYMENT,ORDER_000002802,CREDIT_CARD,SUCCESS,21391.70,2026-06-20T03:02:35
ORDER_000002803_PAYMENT,ORDER_000002803,UPI,SUCCESS,307589.99,2026-02-01T10:18:36
ORDER_000002804_PAYMENT,ORDER_000002804,CREDIT_CARD,SUCCESS,112909.83,2026-12-21T22:30:33
ORDER_000002805_PAYMENT,ORDER_000002805,DEBIT_CARD,SUCCESS,27012.04,2026-10-14T12:04:06
ORDER_000002806_PAYMENT,ORDER_000002806,UPI,SUCCESS,350012.52,2026-04-15T18:08:44
ORDER_000002807_PAYMENT,ORDER_000002807,NET_BANKING,SUCCESS,942344.94,2026-03-18T23:28:05
ORDER_000002808_PAYMENT,ORDER_000002808,CREDIT_CARD,SUCCESS,558520.94,2026-08-20T03:37:31
ORDER_000002809_PAYMENT,ORDER_000002809,NET_BANKING,SUCCESS,274493.34,2026-07-03T16:13:56
ORDER_000002810_PAYMENT,ORDER_000002810,CREDIT_CARD,SUCCESS,241748.92,2026-10-14T21:29:06
ORDER_000002811_PAYMENT,ORDER_000002811,UPI,SUCCESS,266213.67,2026-09-14T12:23:10
ORDER_000002812_PAYMENT,ORDER_000002812,UPI,SUCCESS,1381.58,2026-03-21T06:23:19
ORDER_000002813_PAYMENT,ORDER_000002813,DEBIT_CARD,SUCCESS,752602.95,2026-01-16T00:05:30
ORDER_000002814_PAYMENT,ORDER_000002814,UPI,SUCCESS,520284.03,2026-10-05T19:14:24
ORDER_000002815_PAYMENT,ORDER_000002815,UPI,SUCCESS,256720.72,2026-02-13T06:34:53
ORDER_000002816_PAYMENT,ORDER_000002816,UPI,SUCCESS,293190.15,2026-10-19T06:20:56
ORDER_000002817_PAYMENT,ORDER_000002817,DEBIT_CARD,SUCCESS,35979.63,2026-12-04T19:31:04
ORDER_000002818_PAYMENT,ORDER_000002818,UPI,SUCCESS,1420347.00,2026-04-11T12:25:39
ORDER_000002819_PAYMENT,ORDER_000002819,WALLET,SUCCESS,41914.61,2026-08-17T10:20:54
ORDER_000002820_PAYMENT,ORDER_000002820,NET_BANKING,SUCCESS,362132.26,2026-03-20T18:29:07
ORDER_000002821_PAYMENT,ORDER_000002821,NET_BANKING,SUCCESS,31237.18,2026-03-21T21:54:51
ORDER_000002822_PAYMENT,ORDER_000002822,CREDIT_CARD,SUCCESS,9190.61,2026-05-14T12:25:48
ORDER_000002823_PAYMENT,ORDER_000002823,CREDIT_CARD,SUCCESS,55244.69,2026-05-07T05:36:44
ORDER_000002824_PAYMENT,ORDER_000002824,CREDIT_CARD,SUCCESS,28024.94,2026-04-04T23:22:21
ORDER_000002825_PAYMENT,ORDER_000002825,CREDIT_CARD,SUCCESS,64886.48,2026-06-01T13:58:09
ORDER_000002826_PAYMENT,ORDER_000002826,UPI,SUCCESS,829331.61,2026-06-10T20:17:24
ORDER_000002827_PAYMENT,ORDER_000002827,UPI,SUCCESS,19657.12,2026-04-10T17:38:09
ORDER_000002828_PAYMENT,ORDER_000002828,DEBIT_CARD,SUCCESS,751854.31,2026-09-16T01:57:27
ORDER_000002829_PAYMENT,ORDER_000002829,NET_BANKING,SUCCESS,225635.57,2026-11-04T04:01:56
ORDER_000002830_PAYMENT,ORDER_000002830,UPI,SUCCESS,465169.05,2026-04-10T21:22:30
ORDER_000002831_PAYMENT,ORDER_000002831,CREDIT_CARD,SUCCESS,6346.65,2026-07-23T17:26:54
ORDER_000002832_PAYMENT,ORDER_000002832,UPI,SUCCESS,38815.65,2026-07-31T08:11:01
ORDER_000002833_PAYMENT,ORDER_000002833,CREDIT_CARD,SUCCESS,24247.62,2026-12-05T04:22:03
ORDER_000002834_PAYMENT,ORDER_000002834,UPI,SUCCESS,208971.60,2026-11-09T04:04:03
ORDER_000002835_PAYMENT,ORDER_000002835,CREDIT_CARD,SUCCESS,276052.67,2026-01-11T03:28:29
ORDER_000002836_PAYMENT,ORDER_000002836,NET_BANKING,SUCCESS,185470.76,2026-05-27T07:35:16
ORDER_000002837_PAYMENT,ORDER_000002837,CREDIT_CARD,SUCCESS,436777.89,2026-03-21T01:41:19
ORDER_000002838_PAYMENT,ORDER_000002838,CREDIT_CARD,SUCCESS,428551.54,2026-10-25T15:48:49
ORDER_000002839_PAYMENT,ORDER_000002839,UPI,SUCCESS,53991.03,2026-03-28T15:19:24
ORDER_000002840_PAYMENT,ORDER_000002840,UPI,SUCCESS,8156.73,2026-01-25T14:45:04
ORDER_000002841_PAYMENT,ORDER_000002841,WALLET,SUCCESS,48717.31,2026-05-13T18:48:21
ORDER_000002842_PAYMENT,ORDER_000002842,UPI,SUCCESS,247596.07,2026-03-09T06:20:46
ORDER_000002843_PAYMENT,ORDER_000002843,UPI,SUCCESS,63030.16,2026-11-21T06:58:35
ORDER_000002844_PAYMENT,ORDER_000002844,DEBIT_CARD,SUCCESS,249105.37,2026-05-02T07:33:23
ORDER_000002845_PAYMENT,ORDER_000002845,CREDIT_CARD,SUCCESS,294022.86,2026-09-29T12:06:38
ORDER_000002846_PAYMENT,ORDER_000002846,DEBIT_CARD,SUCCESS,321799.88,2026-02-05T16:45:18
ORDER_000002847_PAYMENT,ORDER_000002847,UPI,SUCCESS,12310.83,2026-12-29T07:26:31
ORDER_000002848_PAYMENT,ORDER_000002848,UPI,SUCCESS,305705.36,2026-08-12T01:30:25
ORDER_000002849_PAYMENT,ORDER_000002849,CREDIT_CARD,SUCCESS,509329.32,2026-10-23T12:27:08
ORDER_000002850_PAYMENT,ORDER_000002850,CREDIT_CARD,SUCCESS,164067.85,2026-06-22T16:51:56
ORDER_000002851_PAYMENT,ORDER_000002851,CREDIT_CARD,SUCCESS,16875.86,2026-10-21T16:10:42
ORDER_000002852_PAYMENT,ORDER_000002852,UPI,SUCCESS,59355.95,2026-04-12T20:47:54
ORDER_000002853_PAYMENT,ORDER_000002853,UPI,SUCCESS,75712.21,2026-01-17T17:59:46
ORDER_000002854_PAYMENT,ORDER_000002854,CREDIT_CARD,SUCCESS,2673.31,2026-09-14T20:29:29
ORDER_000002855_PAYMENT,ORDER_000002855,CREDIT_CARD,SUCCESS,125043.12,2026-11-28T13:00:56
ORDER_000002856_PAYMENT,ORDER_000002856,UPI,SUCCESS,8500.21,2026-01-13T08:11:11
ORDER_000002857_PAYMENT,ORDER_000002857,CREDIT_CARD,SUCCESS,4766.92,2026-06-19T03:11:54
ORDER_000002858_PAYMENT,ORDER_000002858,CREDIT_CARD,SUCCESS,8440.26,2026-10-05T03:59:20
ORDER_000002859_PAYMENT,ORDER_000002859,NET_BANKING,SUCCESS,10354.63,2026-12-05T13:39:07
ORDER_000002860_PAYMENT,ORDER_000002860,CREDIT_CARD,SUCCESS,231423.85,2026-10-19T19:48:14
ORDER_000002861_PAYMENT,ORDER_000002861,NET_BANKING,SUCCESS,308711.13,2026-02-01T13:07:12
ORDER_000002862_PAYMENT,ORDER_000002862,UPI,SUCCESS,5426.40,2026-02-18T15:01:59
ORDER_000002863_PAYMENT,ORDER_000002863,NET_BANKING,SUCCESS,2691.29,2026-08-18T15:46:13
ORDER_000002864_PAYMENT,ORDER_000002864,CREDIT_CARD,FAILED,54236.14,2026-12-23T23:23:51
ORDER_000002865_PAYMENT,ORDER_000002865,UPI,SUCCESS,3249.68,2026-12-09T03:15:02
ORDER_000002866_PAYMENT,ORDER_000002866,DEBIT_CARD,SUCCESS,659584.48,2026-07-21T00:22:36
ORDER_000002867_PAYMENT,ORDER_000002867,DEBIT_CARD,FAILED,648191.39,2026-07-08T21:26:31
ORDER_000002868_PAYMENT,ORDER_000002868,CREDIT_CARD,SUCCESS,73780.53,2026-11-04T00:39:19
ORDER_000002869_PAYMENT,ORDER_000002869,NET_BANKING,SUCCESS,67809.50,2026-09-22T01:56:45
ORDER_000002870_PAYMENT,ORDER_000002870,UPI,SUCCESS,571976.14,2026-08-17T14:05:55
ORDER_000002871_PAYMENT,ORDER_000002871,DEBIT_CARD,SUCCESS,4871.92,2026-05-01T19:05:52
ORDER_000002872_PAYMENT,ORDER_000002872,UPI,SUCCESS,63433.72,2026-01-19T03:52:11
ORDER_000002873_PAYMENT,ORDER_000002873,CREDIT_CARD,SUCCESS,263193.98,2026-02-05T06:48:53
ORDER_000002874_PAYMENT,ORDER_000002874,WALLET,SUCCESS,10848.88,2026-02-11T11:33:27
ORDER_000002875_PAYMENT,ORDER_000002875,NET_BANKING,SUCCESS,102108.31,2026-01-10T01:22:59
ORDER_000002876_PAYMENT,ORDER_000002876,CREDIT_CARD,SUCCESS,102949.52,2026-02-22T17:16:51
ORDER_000002877_PAYMENT,ORDER_000002877,CREDIT_CARD,SUCCESS,301399.21,2026-05-13T03:48:53
ORDER_000002878_PAYMENT,ORDER_000002878,DEBIT_CARD,SUCCESS,1767.70,2026-04-30T21:58:21
ORDER_000002879_PAYMENT,ORDER_000002879,UPI,SUCCESS,394842.15,2026-08-23T04:58:36
ORDER_000002880_PAYMENT,ORDER_000002880,UPI,SUCCESS,7710.78,2026-09-09T08:42:04
ORDER_000002881_PAYMENT,ORDER_000002881,DEBIT_CARD,SUCCESS,640806.50,2026-05-18T20:23:40
ORDER_000002882_PAYMENT,ORDER_000002882,UPI,SUCCESS,321346.60,2026-03-07T08:46:19
ORDER_000002883_PAYMENT,ORDER_000002883,WALLET,SUCCESS,18431.48,2026-12-27T08:25:52
ORDER_000002884_PAYMENT,ORDER_000002884,WALLET,SUCCESS,512272.04,2026-04-17T18:08:36
ORDER_000002885_PAYMENT,ORDER_000002885,CREDIT_CARD,SUCCESS,159996.04,2026-04-05T05:56:55
ORDER_000002886_PAYMENT,ORDER_000002886,UPI,SUCCESS,5489.36,2026-06-16T16:56:39
ORDER_000002887_PAYMENT,ORDER_000002887,UPI,SUCCESS,289811.88,2026-08-02T13:37:40
ORDER_000002888_PAYMENT,ORDER_000002888,WALLET,SUCCESS,332876.09,2026-06-11T10:29:31
ORDER_000002889_PAYMENT,ORDER_000002889,CREDIT_CARD,SUCCESS,20958.60,2026-04-02T00:12:20
ORDER_000002890_PAYMENT,ORDER_000002890,DEBIT_CARD,SUCCESS,660980.38,2026-01-25T09:29:03
ORDER_000002891_PAYMENT,ORDER_000002891,NET_BANKING,SUCCESS,125993.20,2026-02-18T03:51:43
ORDER_000002892_PAYMENT,ORDER_000002892,CREDIT_CARD,SUCCESS,8564.06,2026-08-01T06:28:03
ORDER_000002893_PAYMENT,ORDER_000002893,DEBIT_CARD,SUCCESS,185098.09,2026-03-01T02:22:54
ORDER_000002894_PAYMENT,ORDER_000002894,UPI,SUCCESS,27692.38,2026-04-03T00:29:02
ORDER_000002895_PAYMENT,ORDER_000002895,DEBIT_CARD,SUCCESS,185753.47,2026-04-10T20:08:51
ORDER_000002896_PAYMENT,ORDER_000002896,CREDIT_CARD,SUCCESS,623572.98,2026-02-02T05:01:25
ORDER_000002897_PAYMENT,ORDER_000002897,UPI,SUCCESS,400810.29,2026-11-13T03:09:25
ORDER_000002898_PAYMENT,ORDER_000002898,CREDIT_CARD,SUCCESS,116822.65,2026-10-02T10:05:30
ORDER_000002899_PAYMENT,ORDER_000002899,CREDIT_CARD,SUCCESS,472158.39,2026-01-25T17:03:24
ORDER_000002900_PAYMENT,ORDER_000002900,CREDIT_CARD,SUCCESS,112344.18,2026-07-27T06:07:02
ORDER_000002901_PAYMENT,ORDER_000002901,NET_BANKING,SUCCESS,46204.68,2026-03-12T08:00:40
ORDER_000002902_PAYMENT,ORDER_000002902,UPI,SUCCESS,236087.53,2026-11-06T05:15:55
ORDER_000002903_PAYMENT,ORDER_000002903,UPI,SUCCESS,209169.04,2026-12-21T14:54:33
ORDER_000002904_PAYMENT,ORDER_000002904,CREDIT_CARD,SUCCESS,3810.60,2026-03-31T22:00:56
ORDER_000002905_PAYMENT,ORDER_000002905,UPI,SUCCESS,30390.35,2026-01-15T10:35:35
ORDER_000002906_PAYMENT,ORDER_000002906,NET_BANKING,SUCCESS,114612.36,2026-08-03T11:49:55
ORDER_000002907_PAYMENT,ORDER_000002907,UPI,SUCCESS,616144.22,2026-07-19T16:10:15
ORDER_000002908_PAYMENT,ORDER_000002908,UPI,SUCCESS,54292.53,2026-03-03T01:50:14
ORDER_000002909_PAYMENT,ORDER_000002909,UPI,SUCCESS,172356.92,2026-06-01T11:20:32
ORDER_000002910_PAYMENT,ORDER_000002910,DEBIT_CARD,SUCCESS,24821.44,2026-10-01T07:48:54
ORDER_000002911_PAYMENT,ORDER_000002911,DEBIT_CARD,SUCCESS,68991.14,2026-10-11T17:11:19
ORDER_000002912_PAYMENT,ORDER_000002912,UPI,SUCCESS,424485.32,2026-01-19T21:51:40
ORDER_000002913_PAYMENT,ORDER_000002913,UPI,SUCCESS,464341.00,2026-01-25T11:53:35
ORDER_000002914_PAYMENT,ORDER_000002914,UPI,SUCCESS,405316.78,2026-09-17T11:38:16
ORDER_000002915_PAYMENT,ORDER_000002915,UPI,FAILED,301392.75,2026-07-30T07:44:29
ORDER_000002916_PAYMENT,ORDER_000002916,UPI,SUCCESS,67330.27,2026-03-05T21:59:38
ORDER_000002917_PAYMENT,ORDER_000002917,CREDIT_CARD,SUCCESS,467134.43,2026-05-09T07:53:22
ORDER_000002918_PAYMENT,ORDER_000002918,UPI,SUCCESS,27149.63,2026-05-09T22:28:11
ORDER_000002919_PAYMENT,ORDER_000002919,CREDIT_CARD,SUCCESS,198885.13,2026-11-26T12:18:28
ORDER_000002920_PAYMENT,ORDER_000002920,WALLET,SUCCESS,217084.05,2026-07-23T03:01:47
ORDER_000002921_PAYMENT,ORDER_000002921,UPI,SUCCESS,78900.66,2026-06-21T08:47:08
ORDER_000002922_PAYMENT,ORDER_000002922,UPI,SUCCESS,67577.32,2026-11-02T13:12:42
ORDER_000002923_PAYMENT,ORDER_000002923,NET_BANKING,SUCCESS,133206.53,2026-06-22T13:49:54
ORDER_000002924_PAYMENT,ORDER_000002924,DEBIT_CARD,SUCCESS,148581.94,2026-08-02T06:00:08
ORDER_000002925_PAYMENT,ORDER_000002925,CREDIT_CARD,FAILED,6962.62,2026-03-16T11:47:15
ORDER_000002926_PAYMENT,ORDER_000002926,UPI,SUCCESS,32885.49,2026-12-20T12:09:58
ORDER_000002927_PAYMENT,ORDER_000002927,UPI,SUCCESS,310646.17,2026-12-28T17:36:19
ORDER_000002928_PAYMENT,ORDER_000002928,UPI,SUCCESS,25001.20,2026-02-05T15:49:45
ORDER_000002929_PAYMENT,ORDER_000002929,UPI,SUCCESS,138309.17,2026-05-18T17:58:50
ORDER_000002930_PAYMENT,ORDER_000002930,DEBIT_CARD,SUCCESS,350838.97,2026-02-19T13:02:20
ORDER_000002931_PAYMENT,ORDER_000002931,CREDIT_CARD,SUCCESS,12866.06,2026-06-12T00:23:30
ORDER_000002932_PAYMENT,ORDER_000002932,NET_BANKING,SUCCESS,17018.95,2026-08-27T07:18:33
ORDER_000002933_PAYMENT,ORDER_000002933,DEBIT_CARD,FAILED,16594.00,2026-02-02T18:10:32
ORDER_000002934_PAYMENT,ORDER_000002934,UPI,SUCCESS,111630.34,2026-08-31T02:59:51
ORDER_000002935_PAYMENT,ORDER_000002935,WALLET,SUCCESS,361053.92,2026-10-10T08:16:05
ORDER_000002936_PAYMENT,ORDER_000002936,UPI,SUCCESS,69563.46,2026-09-25T21:52:10
ORDER_000002937_PAYMENT,ORDER_000002937,DEBIT_CARD,SUCCESS,88168.86,2026-05-10T05:53:19
ORDER_000002938_PAYMENT,ORDER_000002938,UPI,SUCCESS,302493.64,2026-09-13T05:27:59
ORDER_000002939_PAYMENT,ORDER_000002939,UPI,SUCCESS,457601.13,2026-12-24T03:22:41
ORDER_000002940_PAYMENT,ORDER_000002940,NET_BANKING,SUCCESS,213077.00,2026-02-10T11:09:25
ORDER_000002941_PAYMENT,ORDER_000002941,UPI,SUCCESS,103604.10,2026-07-06T11:47:42
ORDER_000002942_PAYMENT,ORDER_000002942,UPI,SUCCESS,475367.95,2026-10-14T04:23:40
ORDER_000002943_PAYMENT,ORDER_000002943,UPI,SUCCESS,56736.41,2026-08-31T12:11:48
ORDER_000002944_PAYMENT,ORDER_000002944,DEBIT_CARD,SUCCESS,29456.34,2026-08-02T06:18:34
ORDER_000002945_PAYMENT,ORDER_000002945,UPI,SUCCESS,518590.04,2026-02-22T05:42:58
ORDER_000002946_PAYMENT,ORDER_000002946,UPI,SUCCESS,169335.59,2026-08-05T11:35:43
ORDER_000002947_PAYMENT,ORDER_000002947,UPI,SUCCESS,32587.85,2026-01-20T08:33:28
ORDER_000002948_PAYMENT,ORDER_000002948,WALLET,SUCCESS,422797.06,2026-07-06T07:43:42
ORDER_000002949_PAYMENT,ORDER_000002949,UPI,FAILED,98653.74,2026-04-06T12:29:20
ORDER_000002950_PAYMENT,ORDER_000002950,WALLET,SUCCESS,19602.04,2026-08-15T14:11:41
ORDER_000002951_PAYMENT,ORDER_000002951,CREDIT_CARD,SUCCESS,222937.97,2026-05-06T04:37:57
ORDER_000002952_PAYMENT,ORDER_000002952,WALLET,SUCCESS,51047.07,2026-07-03T15:28:11
ORDER_000002953_PAYMENT,ORDER_000002953,UPI,FAILED,149262.21,2026-10-25T22:56:21
ORDER_000002954_PAYMENT,ORDER_000002954,WALLET,SUCCESS,147425.87,2026-03-04T20:59:39
ORDER_000002955_PAYMENT,ORDER_000002955,CREDIT_CARD,SUCCESS,328444.97,2026-05-19T03:39:25
ORDER_000002956_PAYMENT,ORDER_000002956,NET_BANKING,SUCCESS,82576.95,2026-08-17T10:13:43
ORDER_000002957_PAYMENT,ORDER_000002957,UPI,SUCCESS,291190.13,2026-02-17T15:50:34
ORDER_000002958_PAYMENT,ORDER_000002958,WALLET,SUCCESS,259465.42,2026-01-22T08:59:22
ORDER_000002959_PAYMENT,ORDER_000002959,UPI,SUCCESS,149956.05,2026-12-23T12:25:34
ORDER_000002960_PAYMENT,ORDER_000002960,DEBIT_CARD,SUCCESS,219619.41,2026-04-17T12:57:38
ORDER_000002961_PAYMENT,ORDER_000002961,NET_BANKING,SUCCESS,632770.51,2026-12-27T09:15:06
ORDER_000002962_PAYMENT,ORDER_000002962,UPI,SUCCESS,4477.16,2026-01-15T04:32:20
ORDER_000002963_PAYMENT,ORDER_000002963,DEBIT_CARD,SUCCESS,522582.25,2026-09-18T15:19:33
ORDER_000002964_PAYMENT,ORDER_000002964,UPI,SUCCESS,42342.09,2026-07-11T20:18:23
ORDER_000002965_PAYMENT,ORDER_000002965,UPI,SUCCESS,63752.14,2026-02-12T03:06:18
ORDER_000002966_PAYMENT,ORDER_000002966,DEBIT_CARD,SUCCESS,53102.74,2026-04-08T09:04:58
ORDER_000002967_PAYMENT,ORDER_000002967,CREDIT_CARD,SUCCESS,25862.95,2026-02-24T08:21:03
ORDER_000002968_PAYMENT,ORDER_000002968,DEBIT_CARD,SUCCESS,15253.88,2026-01-05T15:08:06
ORDER_000002969_PAYMENT,ORDER_000002969,UPI,SUCCESS,51465.33,2026-11-15T04:18:31
ORDER_000002970_PAYMENT,ORDER_000002970,WALLET,SUCCESS,46203.34,2026-05-08T15:33:09
ORDER_000002971_PAYMENT,ORDER_000002971,DEBIT_CARD,SUCCESS,740695.76,2026-04-13T08:03:41
ORDER_000002972_PAYMENT,ORDER_000002972,CREDIT_CARD,SUCCESS,17036.70,2026-12-24T07:54:32
ORDER_000002973_PAYMENT,ORDER_000002973,UPI,SUCCESS,39178.65,2026-11-24T20:23:15
ORDER_000002974_PAYMENT,ORDER_000002974,WALLET,SUCCESS,848739.44,2026-05-20T08:17:42
ORDER_000002975_PAYMENT,ORDER_000002975,UPI,SUCCESS,17871.38,2026-07-25T11:23:47
ORDER_000002976_PAYMENT,ORDER_000002976,UPI,SUCCESS,73272.50,2026-11-24T10:46:15
ORDER_000002977_PAYMENT,ORDER_000002977,DEBIT_CARD,SUCCESS,47734.86,2026-06-06T14:38:13
ORDER_000002978_PAYMENT,ORDER_000002978,UPI,SUCCESS,52808.59,2026-11-10T21:45:22
ORDER_000002979_PAYMENT,ORDER_000002979,DEBIT_CARD,SUCCESS,676943.21,2026-05-15T08:48:15
ORDER_000002980_PAYMENT,ORDER_000002980,UPI,SUCCESS,598282.70,2026-05-21T03:46:07
ORDER_000002981_PAYMENT,ORDER_000002981,CREDIT_CARD,SUCCESS,231044.19,2026-02-15T12:20
ORDER_000002982_PAYMENT,ORDER_000002982,CREDIT_CARD,SUCCESS,427345.04,2026-02-19T13:43:06
ORDER_000002983_PAYMENT,ORDER_000002983,DEBIT_CARD,SUCCESS,197890.69,2026-08-24T09:24:35
ORDER_000002984_PAYMENT,ORDER_000002984,UPI,SUCCESS,7856.90,2026-11-12T20:31:14
ORDER_000002985_PAYMENT,ORDER_000002985,UPI,SUCCESS,110085.12,2026-08-08T19:11:12
ORDER_000002986_PAYMENT,ORDER_000002986,UPI,SUCCESS,96287.78,2026-07-19T23:33:20
ORDER_000002987_PAYMENT,ORDER_000002987,CREDIT_CARD,SUCCESS,11130.72,2026-01-12T14:45:37
ORDER_000002988_PAYMENT,ORDER_000002988,UPI,FAILED,73360.02,2026-05-27T14:28:34
ORDER_000002989_PAYMENT,ORDER_000002989,CREDIT_CARD,SUCCESS,182761.60,2026-10-17T01:50:42
ORDER_000002990_PAYMENT,ORDER_000002990,CREDIT_CARD,SUCCESS,783159.65,2026-12-08T10:44:56
ORDER_000002991_PAYMENT,ORDER_000002991,CREDIT_CARD,SUCCESS,175308.54,2026-08-03T11:58:08
ORDER_000002992_PAYMENT,ORDER_000002992,NET_BANKING,SUCCESS,90135.27,2026-08-08T18:09:12
ORDER_000002993_PAYMENT,ORDER_000002993,UPI,SUCCESS,895280.35,2026-03-22T21:42:49
ORDER_000002994_PAYMENT,ORDER_000002994,UPI,FAILED,4877.45,2026-05-25T23:01:46
ORDER_000002995_PAYMENT,ORDER_000002995,UPI,FAILED,6970.02,2026-04-18T09:13:22
ORDER_000002996_PAYMENT,ORDER_000002996,UPI,SUCCESS,258040.38,2026-07-25T15:22:35
ORDER_000002997_PAYMENT,ORDER_000002997,UPI,SUCCESS,71313.05,2026-07-08T05:12:39
ORDER_000002998_PAYMENT,ORDER_000002998,UPI,SUCCESS,63451.73,2026-06-20T13:17:34
ORDER_000002999_PAYMENT,ORDER_000002999,CREDIT_CARD,SUCCESS,55145.63,2026-01-18T16:03:35
