id,name,category_id,product_type_id,brand_id,product_model_id,price
PRODUCT_000000384,Nivea Gentle Foaming Cleanser,CATEGORY_008,PRODUCT_TYPE_023,BRAND_016,PRODUCT_MODEL_052,727.99
PRODUCT_000000385,Nike Storm-FIT Jacket,CATEGORY_006,PRODUCT_TYPE_018,BRAND_009,PRODUCT_MODEL_041,3908.22
PRODUCT_000000386,Samsung Family Hub Refrigerator,CATEGORY_005,PRODUCT_TYPE_012,BRAND_001,PRODUCT_MODEL_030,101155.05
PRODUCT_000000387,Apple iPhone 16,CATEGORY_002,PRODUCT_TYPE_004,BRAND_002,PRODUCT_MODEL_011,25318.74
PRODUCT_000000388,Britannia Premium Snack Pack,CATEGORY_010,PRODUCT_TYPE_031,BRAND_023,PRODUCT_MODEL_067,98.83
PRODUCT_000000389,LG NeoChef Microwave Oven,CATEGORY_005,PRODUCT_TYPE_015,BRAND_003,PRODUCT_MODEL_036,17507.46
PRODUCT_000000390,HP OMEN Gaming Laptop 16,CATEGORY_003,PRODUCT_TYPE_006,BRAND_007,PRODUCT_MODEL_017,119933.90
PRODUCT_000000391,Samsung Family Hub Refrigerator,CATEGORY_005,PRODUCT_TYPE_012,BRAND_001,PRODUCT_MODEL_030,134833.84
PRODUCT_000000392,Nivea Gentle Foaming Cleanser,CATEGORY_008,PRODUCT_TYPE_023,BRAND_016,PRODUCT_MODEL_052,252.85
PRODUCT_000000393,Adidas Forum Low,CATEGORY_007,PRODUCT_TYPE_021,BRAND_010,PRODUCT_MODEL_048,5409.77
PRODUCT_000000394,Nike Air Max 270,CATEGORY_007,PRODUCT_TYPE_020,BRAND_009,PRODUCT_MODEL_045,7900.58
PRODUCT_000000395,Dell XPS 13,CATEGORY_003,PRODUCT_TYPE_008,BRAND_006,PRODUCT_MODEL_021,80177.50
PRODUCT_000000396,Lenovo Yoga Slim 7,CATEGORY_003,PRODUCT_TYPE_008,BRAND_008,PRODUCT_MODEL_020,83253.18
PRODUCT_000000397,Sony Bravia 7,CATEGORY_004,PRODUCT_TYPE_011,BRAND_004,PRODUCT_MODEL_028,122449.15
PRODUCT_000000398,Nike Pegasus 41,CATEGORY_007,PRODUCT_TYPE_022,BRAND_009,PRODUCT_MODEL_049,6387.20
PRODUCT_000000399,Nivea Apple Cider Vinegar Face Wash,CATEGORY_008,PRODUCT_TYPE_023,BRAND_016,PRODUCT_MODEL_051,347.94
PRODUCT_000000400,Samsung Watch 7,CATEGORY_001,PRODUCT_TYPE_001,BRAND_001,PRODUCT_MODEL_001,20224.49
PRODUCT_000000401,Sony Bravia 8 OLED,CATEGORY_004,PRODUCT_TYPE_010,BRAND_004,PRODUCT_MODEL_026,131696.72
PRODUCT_000000402,LG Dual Inverter AC,CATEGORY_005,PRODUCT_TYPE_014,BRAND_003,PRODUCT_MODEL_034,51786.05
PRODUCT_000000403,Samsung S25,CATEGORY_002,PRODUCT_TYPE_004,BRAND_001,PRODUCT_MODEL_010,56568.96
PRODUCT_000000404,LG OLED C4,CATEGORY_004,PRODUCT_TYPE_010,BRAND_003,PRODUCT_MODEL_025,121685.56
PRODUCT_000000405,LG QNED85,CATEGORY_004,PRODUCT_TYPE_009,BRAND_003,PRODUCT_MODEL_022,75974.34
PRODUCT_000000406,Nike Air Max 270,CATEGORY_007,PRODUCT_TYPE_020,BRAND_009,PRODUCT_MODEL_045,10788.58
PRODUCT_000000407,Apple iPhone 16,CATEGORY_002,PRODUCT_TYPE_004,BRAND_002,PRODUCT_MODEL_011,42185.14
PRODUCT_000000408,Britannia Premium Snack Pack,CATEGORY_010,PRODUCT_TYPE_031,BRAND_023,PRODUCT_MODEL_067,84.52
PRODUCT_000000409,Samsung A55 5G,CATEGORY_002,PRODUCT_TYPE_004,BRAND_001,PRODUCT_MODEL_009,27912.97
PRODUCT_000000410,Lenovo Yoga Slim 7,CATEGORY_003,PRODUCT_TYPE_008,BRAND_008,PRODUCT_MODEL_020,112639.89
PRODUCT_000000411,Adidas Ultraboost Light,CATEGORY_007,PRODUCT_TYPE_020,BRAND_010,PRODUCT_MODEL_046,4008.04
PRODUCT_000000412,Nivea Apple Cider Vinegar Face Wash,CATEGORY_008,PRODUCT_TYPE_023,BRAND_016,PRODUCT_MODEL_051,760.99
PRODUCT_000000413,LG Basic Phone,CATEGORY_002,PRODUCT_TYPE_005,BRAND_003,PRODUCT_MODEL_015,2914.60
PRODUCT_000000414,OnePlus Watch 2,CATEGORY_001,PRODUCT_TYPE_001,BRAND_005,PRODUCT_MODEL_003,16333.47
PRODUCT_000000415,LG Basic Phone,CATEGORY_002,PRODUCT_TYPE_005,BRAND_003,PRODUCT_MODEL_015,3144.42
PRODUCT_000000416,OnePlus 13,CATEGORY_002,PRODUCT_TYPE_004,BRAND_005,PRODUCT_MODEL_013,66618.35
PRODUCT_000000417,Samsung S25,CATEGORY_002,PRODUCT_TYPE_004,BRAND_001,PRODUCT_MODEL_010,65022.85
PRODUCT_000000418,Nike Sports Performance T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_009,PRODUCT_MODEL_037,3964.08
PRODUCT_000000419,OnePlus 13,CATEGORY_002,PRODUCT_TYPE_004,BRAND_005,PRODUCT_MODEL_013,51798.68
PRODUCT_000000420,LG Basic Phone,CATEGORY_002,PRODUCT_TYPE_005,BRAND_003,PRODUCT_MODEL_015,2948.93
PRODUCT_000000421,Samsung Buds3 Pro,CATEGORY_001,PRODUCT_TYPE_002,BRAND_001,PRODUCT_MODEL_004,8493.67
PRODUCT_000000422,Britannia Classic Potato Chips,CATEGORY_010,PRODUCT_TYPE_031,BRAND_023,PRODUCT_MODEL_068,277.05
PRODUCT_000000423,Nike Air Max 270,CATEGORY_007,PRODUCT_TYPE_020,BRAND_009,PRODUCT_MODEL_045,4809.03
PRODUCT_000000424,LG NeoChef Microwave Oven,CATEGORY_005,PRODUCT_TYPE_015,BRAND_003,PRODUCT_MODEL_036,6181.86
PRODUCT_000000425,Tata Consumer Premium Basmati Rice,CATEGORY_010,PRODUCT_TYPE_033,BRAND_024,PRODUCT_MODEL_071,670.04
PRODUCT_000000426,OnePlus 13,CATEGORY_002,PRODUCT_TYPE_004,BRAND_005,PRODUCT_MODEL_013,16980.94
PRODUCT_000000427,LG Smart Inverter Refrigerator,CATEGORY_005,PRODUCT_TYPE_012,BRAND_003,PRODUCT_MODEL_029,51621.29
PRODUCT_000000428,LG Smart Inverter Refrigerator,CATEGORY_005,PRODUCT_TYPE_012,BRAND_003,PRODUCT_MODEL_029,135806.23
PRODUCT_000000429,Adidas Essentials Logo T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_010,PRODUCT_MODEL_038,2274.64
PRODUCT_000000430,Samsung Buds3 Pro,CATEGORY_001,PRODUCT_TYPE_002,BRAND_001,PRODUCT_MODEL_004,12932.63
PRODUCT_000000431,Adidas Forum Low,CATEGORY_007,PRODUCT_TYPE_021,BRAND_010,PRODUCT_MODEL_048,4635.50
PRODUCT_000000432,LG OLED C4,CATEGORY_004,PRODUCT_TYPE_010,BRAND_003,PRODUCT_MODEL_025,155730.81
PRODUCT_000000433,ITC Whole Wheat Flour,CATEGORY_010,PRODUCT_TYPE_033,BRAND_026,PRODUCT_MODEL_072,772.90
PRODUCT_000000434,Samsung S25,CATEGORY_002,PRODUCT_TYPE_004,BRAND_001,PRODUCT_MODEL_010,57215.39
PRODUCT_000000435,Samsung QLED Q80D,CATEGORY_004,PRODUCT_TYPE_011,BRAND_001,PRODUCT_MODEL_027,123883.35
PRODUCT_000000436,Nivea Gentle Foaming Cleanser,CATEGORY_008,PRODUCT_TYPE_023,BRAND_016,PRODUCT_MODEL_052,532.13
PRODUCT_000000437,Nivea Apple Cider Vinegar Face Wash,CATEGORY_008,PRODUCT_TYPE_023,BRAND_016,PRODUCT_MODEL_051,570.75
PRODUCT_000000438,L'Oréal Hydrating Moisturizer,CATEGORY_008,PRODUCT_TYPE_024,BRAND_015,PRODUCT_MODEL_053,950.25
PRODUCT_000000439,Adidas Adicolor Denim Jeans,CATEGORY_006,PRODUCT_TYPE_017,BRAND_010,PRODUCT_MODEL_040,4107.15
PRODUCT_000000440,Nivea Scalp Care Shampoo,CATEGORY_008,PRODUCT_TYPE_025,BRAND_016,PRODUCT_MODEL_056,620.97
PRODUCT_000000441,Nivea Daily Moisture Cream,CATEGORY_008,PRODUCT_TYPE_024,BRAND_016,PRODUCT_MODEL_054,916.57
PRODUCT_000000442,Samsung A55 5G,CATEGORY_002,PRODUCT_TYPE_004,BRAND_001,PRODUCT_MODEL_009,23308.09
PRODUCT_000000443,Nike Club Denim,CATEGORY_006,PRODUCT_TYPE_017,BRAND_009,PRODUCT_MODEL_039,1802.21
PRODUCT_000000444,Nivea Apple Cider Vinegar Face Wash,CATEGORY_008,PRODUCT_TYPE_023,BRAND_016,PRODUCT_MODEL_051,455.46
PRODUCT_000000445,Apple iPhone 16 Pro,CATEGORY_002,PRODUCT_TYPE_004,BRAND_002,PRODUCT_MODEL_012,38113.97
PRODUCT_000000446,Nike Sports Performance T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_009,PRODUCT_MODEL_037,1262.60
PRODUCT_000000447,Nivea Daily Moisture Cream,CATEGORY_008,PRODUCT_TYPE_024,BRAND_016,PRODUCT_MODEL_054,1036.75
PRODUCT_000000448,Adidas Essentials Logo T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_010,PRODUCT_MODEL_038,1565.17
PRODUCT_000000449,HP EliteBook 840,CATEGORY_003,PRODUCT_TYPE_007,BRAND_007,PRODUCT_MODEL_019,144971.84
PRODUCT_000000450,Nivea Gentle Foaming Cleanser,CATEGORY_008,PRODUCT_TYPE_023,BRAND_016,PRODUCT_MODEL_052,1386.70
PRODUCT_000000451,LG NeoChef Microwave Oven,CATEGORY_005,PRODUCT_TYPE_015,BRAND_003,PRODUCT_MODEL_036,10236.73
PRODUCT_000000452,LG Dual Inverter AC,CATEGORY_005,PRODUCT_TYPE_014,BRAND_003,PRODUCT_MODEL_034,55999.26
PRODUCT_000000453,LG Smart Inverter Refrigerator,CATEGORY_005,PRODUCT_TYPE_012,BRAND_003,PRODUCT_MODEL_029,135184.00
PRODUCT_000000454,Nestlé Ready to Cook Meal,CATEGORY_010,PRODUCT_TYPE_034,BRAND_022,PRODUCT_MODEL_073,194.05
PRODUCT_000000455,Nestlé Premium Green Tea,CATEGORY_010,PRODUCT_TYPE_032,BRAND_022,PRODUCT_MODEL_070,287.80
PRODUCT_000000456,OnePlus 13,CATEGORY_002,PRODUCT_TYPE_004,BRAND_005,PRODUCT_MODEL_013,37186.04
PRODUCT_000000457,LG OLED C4,CATEGORY_004,PRODUCT_TYPE_010,BRAND_003,PRODUCT_MODEL_025,98824.18
PRODUCT_000000458,Nike Sports Performance T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_009,PRODUCT_MODEL_037,1811.85
PRODUCT_000000459,Samsung Family Hub Refrigerator,CATEGORY_005,PRODUCT_TYPE_012,BRAND_001,PRODUCT_MODEL_030,82030.75
PRODUCT_000000460,Nike Sports Performance T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_009,PRODUCT_MODEL_037,2145.26
PRODUCT_000000461,Samsung S25,CATEGORY_002,PRODUCT_TYPE_004,BRAND_001,PRODUCT_MODEL_010,61072.12
PRODUCT_000000462,Britannia Classic Potato Chips,CATEGORY_010,PRODUCT_TYPE_031,BRAND_023,PRODUCT_MODEL_068,181.36
PRODUCT_000000463,Maybelline Matte Lip Color,CATEGORY_008,PRODUCT_TYPE_026,BRAND_018,PRODUCT_MODEL_057,618.48
PRODUCT_000000464,Adidas Adicolor Denim Jeans,CATEGORY_006,PRODUCT_TYPE_017,BRAND_010,PRODUCT_MODEL_040,3320.75
PRODUCT_000000465,Nike Pegasus 41,CATEGORY_007,PRODUCT_TYPE_022,BRAND_009,PRODUCT_MODEL_049,5314.00
PRODUCT_000000466,Nivea Gentle Foaming Cleanser,CATEGORY_008,PRODUCT_TYPE_023,BRAND_016,PRODUCT_MODEL_052,637.91
PRODUCT_000000467,Penguin Random House A History of Modern India,CATEGORY_009,PRODUCT_TYPE_028,BRAND_019,PRODUCT_MODEL_061,1019.93
PRODUCT_000000468,Adidas Essentials Logo T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_010,PRODUCT_MODEL_038,2522.25
PRODUCT_000000469,LG QNED85,CATEGORY_004,PRODUCT_TYPE_009,BRAND_003,PRODUCT_MODEL_022,83966.37
PRODUCT_000000470,Adidas Essentials Logo T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_010,PRODUCT_MODEL_038,2461.06
PRODUCT_000000471,Nike Air Max 270,CATEGORY_007,PRODUCT_TYPE_020,BRAND_009,PRODUCT_MODEL_045,16175.49
PRODUCT_000000472,Nike Air Force 1,CATEGORY_007,PRODUCT_TYPE_021,BRAND_009,PRODUCT_MODEL_047,5212.37
PRODUCT_000000473,Adidas Adicolor Dress,CATEGORY_006,PRODUCT_TYPE_019,BRAND_010,PRODUCT_MODEL_043,1326.58
PRODUCT_000000474,Nike Sports Performance T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_009,PRODUCT_MODEL_037,1461.09
PRODUCT_000000475,Samsung S25,CATEGORY_002,PRODUCT_TYPE_004,BRAND_001,PRODUCT_MODEL_010,54356.93
PRODUCT_000000476,Samsung EcoBubble Washing Machine,CATEGORY_005,PRODUCT_TYPE_013,BRAND_001,PRODUCT_MODEL_032,49947.71
PRODUCT_000000477,Nike Pegasus 41,CATEGORY_007,PRODUCT_TYPE_022,BRAND_009,PRODUCT_MODEL_049,14346.26
PRODUCT_000000478,Nestlé Premium Green Tea,CATEGORY_010,PRODUCT_TYPE_032,BRAND_022,PRODUCT_MODEL_070,260.09
PRODUCT_000000479,L'Oréal Hydrating Moisturizer,CATEGORY_008,PRODUCT_TYPE_024,BRAND_015,PRODUCT_MODEL_053,630.51
PRODUCT_000000480,OnePlus Buds Pro 3,CATEGORY_001,PRODUCT_TYPE_002,BRAND_005,PRODUCT_MODEL_006,12504.69
PRODUCT_000000481,Samsung Watch 7,CATEGORY_001,PRODUCT_TYPE_001,BRAND_001,PRODUCT_MODEL_001,6004.47
PRODUCT_000000482,Nivea Apple Cider Vinegar Face Wash,CATEGORY_008,PRODUCT_TYPE_023,BRAND_016,PRODUCT_MODEL_051,770.21
PRODUCT_000000483,Adidas Forum Low,CATEGORY_007,PRODUCT_TYPE_021,BRAND_010,PRODUCT_MODEL_048,8893.03
PRODUCT_000000484,Nivea Daily Moisture Cream,CATEGORY_008,PRODUCT_TYPE_024,BRAND_016,PRODUCT_MODEL_054,851.13
PRODUCT_000000485,Samsung Crystal UHD DU8000,CATEGORY_004,PRODUCT_TYPE_009,BRAND_001,PRODUCT_MODEL_024,153086.71
PRODUCT_000000486,Apple iPhone 16 Pro,CATEGORY_002,PRODUCT_TYPE_004,BRAND_002,PRODUCT_MODEL_012,24826.74
PRODUCT_000000487,LG Smart Inverter Refrigerator,CATEGORY_005,PRODUCT_TYPE_012,BRAND_003,PRODUCT_MODEL_029,59787.30
PRODUCT_000000488,Sony SRS-XV800,CATEGORY_001,PRODUCT_TYPE_003,BRAND_004,PRODUCT_MODEL_008,19857.80
PRODUCT_000000489,Nike Sports Performance T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_009,PRODUCT_MODEL_037,1898.69
PRODUCT_000000490,Nike Sportswear Dress,CATEGORY_006,PRODUCT_TYPE_019,BRAND_009,PRODUCT_MODEL_044,3381.18
PRODUCT_000000491,Nike Air Max 270,CATEGORY_007,PRODUCT_TYPE_020,BRAND_009,PRODUCT_MODEL_045,9948.65
PRODUCT_000000492,Dell Latitude 7450,CATEGORY_003,PRODUCT_TYPE_007,BRAND_006,PRODUCT_MODEL_018,74121.82
PRODUCT_000000493,Apple iPhone 16 Pro,CATEGORY_002,PRODUCT_TYPE_004,BRAND_002,PRODUCT_MODEL_012,26503.17
PRODUCT_000000494,Britannia Classic Potato Chips,CATEGORY_010,PRODUCT_TYPE_031,BRAND_023,PRODUCT_MODEL_068,103.61
PRODUCT_000000495,OnePlus Watch 2,CATEGORY_001,PRODUCT_TYPE_001,BRAND_005,PRODUCT_MODEL_003,35333.90
PRODUCT_000000496,L'Oréal Hydrating Moisturizer,CATEGORY_008,PRODUCT_TYPE_024,BRAND_015,PRODUCT_MODEL_053,870.18
PRODUCT_000000497,Adidas Essentials Logo T-Shirt,CATEGORY_006,PRODUCT_TYPE_016,BRAND_010,PRODUCT_MODEL_038,3193.05
PRODUCT_000000498,LG Smart Inverter Refrigerator,CATEGORY_005,PRODUCT_TYPE_012,BRAND_003,PRODUCT_MODEL_029,104528.28
PRODUCT_000000499,Tata Consumer Premium Basmati Rice,CATEGORY_010,PRODUCT_TYPE_033,BRAND_024,PRODUCT_MODEL_071,472.19
PRODUCT_000000500,Apple AirPods Pro 2,CATEGORY_001,PRODUCT_TYPE_002,BRAND_002,PRODUCT_MODEL_005,8314.31
